id;settings;time;tree
24;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00100_1_50_3", "test-file": "generated_dataset_50000_1_50_3", "core-file": "generated_dataset_00100_1_50_3"};6.577;[lambda x: x['F0'] < 0.272755188060799,[lambda x: x['F0'] < 0.7445074087136903,[None],[None]],[None]]
25;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00100_1_50_4", "test-file": "generated_dataset_50000_1_50_4", "core-file": "generated_dataset_00100_1_50_4"};5.761;[None]
26;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00100_1_80_1", "test-file": "generated_dataset_50000_1_80_1", "core-file": "generated_dataset_00100_1_80_1"};5.351;[lambda x: x['F4'] in ['Y','Z'],[lambda x: x['F5'] in ['B','A','C'],[lambda x: x['F2'] < 0.71781825027976,[None],[None]],[None]],[lambda x: x['F0'] < 0.6232283396088164,[None],[lambda x: x['F2'] < 0.3373972691868167,[None],[None]]]]
27;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00100_1_80_2", "test-file": "generated_dataset_50000_1_80_2", "core-file": "generated_dataset_00100_1_80_2"};4.989;[None]
28;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00100_1_80_3", "test-file": "generated_dataset_50000_1_80_3", "core-file": "generated_dataset_00100_1_80_3"};4.805;[lambda x: x['F4'] in ['X'],[lambda x: x['F1'] < 0.9234297361824507,[None],[None]],[lambda x: x['F3'] < 0.5,[None],[None]]]
29;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00100_1_80_4", "test-file": "generated_dataset_50000_1_80_4", "core-file": "generated_dataset_00100_1_80_4"};5.526;[lambda x: x['F2'] < 0.4144270020801399,[None],[None]]
30;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_10_1", "test-file": "generated_dataset_50000_1_10_1", "core-file": "generated_dataset_00200_1_10_1"};12.09;[lambda x: x['F4'] in ['X'],[None],[None]]
31;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_10_2", "test-file": "generated_dataset_50000_1_10_2", "core-file": "generated_dataset_00200_1_10_2"};11.235;[None]
32;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_10_3", "test-file": "generated_dataset_50000_1_10_3", "core-file": "generated_dataset_00200_1_10_3"};11.256;[lambda x: x['F2'] < 0.9456070558679123,[None],[None]]
33;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_10_4", "test-file": "generated_dataset_50000_1_10_4", "core-file": "generated_dataset_00200_1_10_4"};12.345;[None]
34;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_50_1", "test-file": "generated_dataset_50000_1_50_1", "core-file": "generated_dataset_00200_1_50_1"};9.934;[None]
35;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_50_2", "test-file": "generated_dataset_50000_1_50_2", "core-file": "generated_dataset_00200_1_50_2"};10.545;[lambda x: x['F0'] < 0.4108581548314271,[None],[None]]
36;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_50_3", "test-file": "generated_dataset_50000_1_50_3", "core-file": "generated_dataset_00200_1_50_3"};11.572;[lambda x: x['F0'] < 0.7445074087136904,[None],[lambda x: x['F0'] < 0.27038988275784964,[lambda x: x['F5'] in ['B','A','D','E'],[None],[None]],[None]]]
37;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_50_4", "test-file": "generated_dataset_50000_1_50_4", "core-file": "generated_dataset_00200_1_50_4"};9.865;[lambda x: x['F5'] in ['B','A'],[None],[None]]
38;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_80_1", "test-file": "generated_dataset_50000_1_80_1", "core-file": "generated_dataset_00200_1_80_1"};9.645;[lambda x: x['F4'] in ['Y','Z'],[lambda x: x['F5'] in ['B','A','D'],[None],[None]],[lambda x: x['F2'] < 0.34928748323291137,[None],[None]]]
39;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_80_2", "test-file": "generated_dataset_50000_1_80_2", "core-file": "generated_dataset_00200_1_80_2"};9.114;[None]
40;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_80_3", "test-file": "generated_dataset_50000_1_80_3", "core-file": "generated_dataset_00200_1_80_3"};8.973;[lambda x: x['F5'] in ['B','A'],[lambda x: x['F4'] in ['X'],[lambda x: x['F2'] < 0.880740475545301,[None],[None]],[None]],[None]]
41;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_80_4", "test-file": "generated_dataset_50000_1_80_4", "core-file": "generated_dataset_00200_1_80_4"};9.257;[lambda x: x['F2'] < 0.3891923580270618,[lambda x: x['F2'] < 0.6006928557936394,[lambda x: x['F5'] in ['B','A','D','E'],[None],[None]],[lambda x: x['F4'] in ['Z','X'],[None],[None]]],[None]]
42;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_10_1", "test-file": "generated_dataset_50000_1_10_1", "core-file": "generated_dataset_00500_1_10_1"};30.303;[lambda x: x['F1'] < 0.19749113085684966,[lambda x: x['F4'] in ['X'],[None],[None]],[None]]
43;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_10_2", "test-file": "generated_dataset_50000_1_10_2", "core-file": "generated_dataset_00500_1_10_2"};30.944;[lambda x: x['F1'] < 0.31812157876458613,[lambda x: x['F2'] < 0.20049373582861035,[None],[None]],[lambda x: x['F4'] in ['X'],[None],[None]]]
44;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_10_3", "test-file": "generated_dataset_50000_1_10_3", "core-file": "generated_dataset_00500_1_10_3"};28.381;[lambda x: x['F2'] < 0.9479165009449995,[None],[None]]
45;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_10_4", "test-file": "generated_dataset_50000_1_10_4", "core-file": "generated_dataset_00500_1_10_4"};29.41;[lambda x: x['F1'] < 0.5216998344092506,[None],[None]]
46;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_50_1", "test-file": "generated_dataset_50000_1_50_1", "core-file": "generated_dataset_00500_1_50_1"};26.807;[lambda x: x['F2'] < 0.9029530581737141,[lambda x: x['F0'] < 0.31046520622661816,[None],[None]],[None]]
47;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_50_2", "test-file": "generated_dataset_50000_1_50_2", "core-file": "generated_dataset_00500_1_50_2"};32.669;[lambda x: x['F3'] < 0.5,[lambda x: x['F0'] < 0.47210076576752846,[None],[lambda x: x['F4'] in ['Y','X'],[None],[None]]],[lambda x: x['F1'] < 0.771754796670536,[lambda x: x['F4'] in ['X'],[None],[None]],[lambda x: x['F4'] in ['Y','X'],[None],[None]]]]
48;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_50_3", "test-file": "generated_dataset_50000_1_50_3", "core-file": "generated_dataset_00500_1_50_3"};27.528;[lambda x: x['F5'] in ['B','A','D','E'],[None],[lambda x: x['F0'] < 0.6728509141209125,[None],[lambda x: x['F0'] < 0.2717951156913116,[None],[None]]]]
49;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_50_4", "test-file": "generated_dataset_50000_1_50_4", "core-file": "generated_dataset_00500_1_50_4"};24.109;[lambda x: x['F5'] in ['B','A','D','E'],[lambda x: x['F0'] < 0.5337533032110671,[None],[None]],[None]]
50;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_80_1", "test-file": "generated_dataset_50000_1_80_1", "core-file": "generated_dataset_00500_1_80_1"};23.833;[lambda x: x['F4'] in ['X'],[lambda x: x['F2'] < 0.331981737500339,[None],[None]],[lambda x: x['F5'] in ['B','A','C','D'],[None],[None]]]
51;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_80_2", "test-file": "generated_dataset_50000_1_80_2", "core-file": "generated_dataset_00500_1_80_2"};23.698;[lambda x: x['F0'] < 0.6883843317670978,[lambda x: x['F5'] in ['A','C','D','E'],[None],[None]],[lambda x: x['F0'] < 0.6802287777303162,[None],[None]]]
52;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_80_3", "test-file": "generated_dataset_50000_1_80_3", "core-file": "generated_dataset_00500_1_80_3"};23.548;[lambda x: x['F4'] in ['X'],[lambda x: x['F5'] in ['B'],[lambda x: x['F2'] < 0.8679413051764464,[None],[None]],[lambda x: x['F2'] < 0.25358423726222595,[None],[None]]],[lambda x: x['F3'] < 0.5,[None],[lambda x: x['F5'] in ['B','A','D','E'],[None],[None]]]]
53;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_80_4", "test-file": "generated_dataset_50000_1_80_4", "core-file": "generated_dataset_00500_1_80_4"};25.069;[lambda x: x['F2'] < 0.5914048003847133,[lambda x: x['F0'] < 0.9269049119093973,[lambda x: x['F2'] < 0.7477282694726155,[None],[None]],[lambda x: x['F5'] in ['B','A','D','E'],[None],[None]]],[lambda x: x['F2'] < 0.3124501518566933,[lambda x: x['F4'] in ['Y'],[None],[None]],[lambda x: x['F0'] < 0.5859201578044528,[None],[None]]]]
54;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_10_1", "test-file": "generated_dataset_50000_1_10_1", "core-file": "generated_dataset_01000_1_10_1"};63.101;[lambda x: x['F1'] < 0.1974911308568497,[lambda x: x['F0'] < 0.9181142513869196,[None],[lambda x: x['F4'] in ['X'],[None],[None]]],[None]]
55;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_10_2", "test-file": "generated_dataset_50000_1_10_2", "core-file": "generated_dataset_01000_1_10_2"};72.714;[lambda x: x['F1'] < 0.3181215787645861,[lambda x: x['F2'] < 0.21214617608227343,[lambda x: x['F1'] < 0.6834946923239936,[None],[None]],[None]],[lambda x: x['F4'] in ['X'],[None],[None]]]
56;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_10_3", "test-file": "generated_dataset_50000_1_10_3", "core-file": "generated_dataset_01000_1_10_3"};67.78;[lambda x: x['F2'] < 0.9701458703672426,[None],[None]]
57;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_10_4", "test-file": "generated_dataset_50000_1_10_4", "core-file": "generated_dataset_01000_1_10_4"};63.47;[lambda x: x['F5'] in ['B','A','D','E'],[None],[lambda x: x['F1'] < 0.4542462960032867,[None],[None]]]
58;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_50_1", "test-file": "generated_dataset_50000_1_50_1", "core-file": "generated_dataset_01000_1_50_1"};55.472;[lambda x: x['F2'] < 0.7722279347076214,[lambda x: x['F0'] < 0.31046520622661816,[lambda x: x['F0'] < 0.8339560807324152,[lambda x: x['F5'] in ['A'],[None],[None]],[lambda x: x['F3'] < 0.5,[None],[None]]],[lambda x: x['F2'] < 0.9003859828464974,[None],[None]]],[lambda x: x['F2'] < 0.1994802052169125,[lambda x: x['F5'] in ['B','A','C','E'],[None],[lambda x: x['F3'] < 0.5,[None],[None]]],[None]]]
59;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_50_2", "test-file": "generated_dataset_50000_1_50_2", "core-file": "generated_dataset_01000_1_50_2"};57.013;[lambda x: x['F3'] < 0.5,[lambda x: x['F0'] < 0.4827783958172806,[None],[lambda x: x['F4'] in ['Y','X'],[None],[None]]],[lambda x: x['F1'] < 0.774992856560065,[lambda x: x['F4'] in ['X'],[None],[None]],[lambda x: x['F4'] in ['Y','X'],[lambda x: x['F1'] < 0.17050881492121417,[None],[None]],[None]]]]
60;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_50_3", "test-file": "generated_dataset_50000_1_50_3", "core-file": "generated_dataset_01000_1_50_3"};57.294;[lambda x: x['F5'] in ['B','A','D','E'],[None],[lambda x: x['F0'] < 0.2781824575667688,[lambda x: x['F0'] < 0.6734436219984461,[None],[None]],[None]]]
61;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_50_4", "test-file": "generated_dataset_50000_1_50_4", "core-file": "generated_dataset_01000_1_50_4"};51.153;[lambda x: x['F0'] < 0.1539311400085635,[lambda x: x['F5'] in ['B','A','D','E'],[None],[None]],[lambda x: x['F4'] in ['X'],[None],[None]]]
62;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_80_1", "test-file": "generated_dataset_50000_1_80_1", "core-file": "generated_dataset_01000_1_80_1"};51.503;[lambda x: x['F4'] in ['X'],[lambda x: x['F2'] < 0.3316756690765261,[lambda x: x['F5'] in ['B','A','C','D'],[None],[lambda x: x['F0'] < 0.286455920297205,[None],[None]]],[lambda x: x['F1'] < 0.18509578716583547,[lambda x: x['F5'] in ['A'],[None],[None]],[None]]],[lambda x: x['F5'] in ['B','A','C','D'],[lambda x: x['F0'] < 0.21166024038339043,[None],[None]],[None]]]
63;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_80_2", "test-file": "generated_dataset_50000_1_80_2", "core-file": "generated_dataset_01000_1_80_2"};49.798;[lambda x: x['F0'] < 0.6368486082579962,[lambda x: x['F4'] in ['X'],[lambda x: x['F5'] in ['A','C','D','E'],[lambda x: x['F2'] < 0.3204643167847077,[None],[None]],[None]],[lambda x: x['F5'] in ['A'],[None],[None]]],[None]]
64;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_80_3", "test-file": "generated_dataset_50000_1_80_3", "core-file": "generated_dataset_01000_1_80_3"};44.312;[lambda x: x['F4'] in ['X'],[lambda x: x['F2'] < 0.8679413051764464,[None],[lambda x: x['F2'] < 0.26620393952990895,[lambda x: x['F5'] in ['A','C','D','E'],[None],[None]],[None]]],[lambda x: x['F3'] < 0.5,[None],[lambda x: x['F5'] in ['B','A','D','E'],[None],[None]]]]
65;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_80_4", "test-file": "generated_dataset_50000_1_80_4", "core-file": "generated_dataset_01000_1_80_4"};49.48;[lambda x: x['F0'] < 0.9459481877355138,[None],[lambda x: x['F2'] < 0.5904690714543046,[lambda x: x['F5'] in ['B','A','D','E'],[None],[None]],[lambda x: x['F4'] in ['Z','X'],[None],[None]]]]
66;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_10_1", "test-file": "generated_dataset_50000_1_10_1", "core-file": "generated_dataset_02000_1_10_1"};146.772;[lambda x: x['F0'] < 0.9197044015674674,[None],[lambda x: x['F1'] < 0.20052666624604965,[lambda x: x['F4'] in ['X'],[None],[None]],[lambda x: x['F5'] in ['A','D'],[None],[None]]]]
67;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_10_2", "test-file": "generated_dataset_50000_1_10_2", "core-file": "generated_dataset_02000_1_10_2"};305.077;[lambda x: x['F1'] < 0.6597648328615876,[None],[lambda x: x['F1'] < 0.325548307220275,[lambda x: x['F2'] < 0.23443926078577915,[None],[None]],[lambda x: x['F4'] in ['X'],[None],[None]]]]
68;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_10_3", "test-file": "generated_dataset_50000_1_10_3", "core-file": "generated_dataset_02000_1_10_3"};313.611;[lambda x: x['F2'] < 0.9621456072566721,[lambda x: x['F2'] < 0.9738003719151903,[None],[None]],[lambda x: x['F2'] < 0.948564027128298,[None],[None]]]
69;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_10_4", "test-file": "generated_dataset_50000_1_10_4", "core-file": "generated_dataset_02000_1_10_4"};229.661;[lambda x: x['F5'] in ['B','A','D','E'],[None],[lambda x: x['F1'] < 0.45285187332696675,[None],[lambda x: x['F4'] in ['Z','X'],[None],[None]]]]
70;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_50_1", "test-file": "generated_dataset_50000_1_50_1", "core-file": "generated_dataset_02000_1_50_1"};354.936;[lambda x: x['F2'] < 0.7717235925753747,[lambda x: x['F0'] < 0.8659447461874225,[lambda x: x['F5'] in ['A'],[None],[None]],[lambda x: x['F3'] < 0.5,[lambda x: x['F0'] < 0.31346631882192233,[None],[None]],[lambda x: x['F2'] < 0.9301599497648947,[None],[None]]]],[lambda x: x['F5'] in ['D'],[lambda x: x['F2'] < 0.19367981361889933,[lambda x: x['F3'] < 0.5,[None],[None]],[lambda x: x['F3'] < 0.5,[None],[None]]],[lambda x: x['F3'] < 0.5,[None],[None]]]]
71;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_50_2", "test-file": "generated_dataset_50000_1_50_2", "core-file": "generated_dataset_02000_1_50_2"};367.638;[lambda x: x['F3'] < 0.5,[lambda x: x['F0'] < 0.48399447671486234,[None],[lambda x: x['F4'] in ['Y','X'],[None],[None]]],[lambda x: x['F1'] < 0.7738523919081602,[lambda x: x['F4'] in ['X'],[None],[None]],[lambda x: x['F1'] < 0.16948373484350646,[lambda x: x['F4'] in ['Y','X'],[None],[None]],[lambda x: x['F2'] < 0.5498107004392179,[None],[None]]]]]
72;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_50_3", "test-file": "generated_dataset_50000_1_50_3", "core-file": "generated_dataset_02000_1_50_3"};379.471;[lambda x: x['F0'] < 0.2807388948539364,[lambda x: x['F0'] < 0.6720267892530144,[None],[lambda x: x['F5'] in ['B','A','D','E'],[None],[None]]],[lambda x: x['F1'] < 0.5100084984705263,[None],[lambda x: x['F1'] < 0.19609732287430398,[lambda x: x['F0'] < 0.21317376433726717,[None],[None]],[None]]]]
