id;settings;time;results 
21;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_10_4_partition_1", "test-file": "test/generated_dataset_00100_1_10_4_partition_1", "core-file": "generated_dataset_00100_1_10_4"};7.52472281455994;[None] 
22;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_10_4_partition_2", "test-file": "test/generated_dataset_00100_1_10_4_partition_2", "core-file": "generated_dataset_00100_1_10_4"};7.70838403701782;[None] 
23;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_10_4_partition_3", "test-file": "test/generated_dataset_00100_1_10_4_partition_3", "core-file": "generated_dataset_00100_1_10_4"};7.7926549911499;[None] 
24;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_10_4_partition_4", "test-file": "test/generated_dataset_00100_1_10_4_partition_4", "core-file": "generated_dataset_00100_1_10_4"};7.88976907730103;[None] 
25;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_0_partition_0", "test-file": "test/generated_dataset_00100_1_50_0_partition_0", "core-file": "generated_dataset_00100_1_50_0"};7.0395040512085;[None] 
26;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_0_partition_1", "test-file": "test/generated_dataset_00100_1_50_0_partition_1", "core-file": "generated_dataset_00100_1_50_0"};7.28697991371155;[lambda x: x['F2'] > 0.8369,[None],[None]] 
27;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_0_partition_2", "test-file": "test/generated_dataset_00100_1_50_0_partition_2", "core-file": "generated_dataset_00100_1_50_0"};7.49870800971985;[None] 
28;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_0_partition_3", "test-file": "test/generated_dataset_00100_1_50_0_partition_3", "core-file": "generated_dataset_00100_1_50_0"};9.81165599822998;[None] 
29;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_0_partition_4", "test-file": "test/generated_dataset_00100_1_50_0_partition_4", "core-file": "generated_dataset_00100_1_50_0"};8.03919506072998;[None] 
30;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_1_partition_0", "test-file": "test/generated_dataset_00100_1_50_1_partition_0", "core-file": "generated_dataset_00100_1_50_1"};7.07498478889465;[None] 
31;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_1_partition_1", "test-file": "test/generated_dataset_00100_1_50_1_partition_1", "core-file": "generated_dataset_00100_1_50_1"};7.18316698074341;[None] 
32;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_1_partition_2", "test-file": "test/generated_dataset_00100_1_50_1_partition_2", "core-file": "generated_dataset_00100_1_50_1"};7.37877702713013;[None] 
33;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_1_partition_3", "test-file": "test/generated_dataset_00100_1_50_1_partition_3", "core-file": "generated_dataset_00100_1_50_1"};7.98892283439636;[None] 
34;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_1_partition_4", "test-file": "test/generated_dataset_00100_1_50_1_partition_4", "core-file": "generated_dataset_00100_1_50_1"};8.47246098518372;[None] 
35;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_2_partition_0", "test-file": "test/generated_dataset_00100_1_50_2_partition_0", "core-file": "generated_dataset_00100_1_50_2"};7.44318914413452;[None] 
36;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_2_partition_1", "test-file": "test/generated_dataset_00100_1_50_2_partition_1", "core-file": "generated_dataset_00100_1_50_2"};7.22913098335266;[lambda x: x['F1'] > 0.56177,[None],[None]] 
37;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_2_partition_2", "test-file": "test/generated_dataset_00100_1_50_2_partition_2", "core-file": "generated_dataset_00100_1_50_2"};7.38475394248962;[lambda x: x['F1'] > 0.56327,[None],[None]] 
38;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_2_partition_3", "test-file": "test/generated_dataset_00100_1_50_2_partition_3", "core-file": "generated_dataset_00100_1_50_2"};7.5047299861908;[lambda x: x['F1'] > 0.56327,[None],[None]] 
39;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_2_partition_4", "test-file": "test/generated_dataset_00100_1_50_2_partition_4", "core-file": "generated_dataset_00100_1_50_2"};7.7624499797821;[None] 
40;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_3_partition_0", "test-file": "test/generated_dataset_00100_1_50_3_partition_0", "core-file": "generated_dataset_00100_1_50_3"};7.39194703102112;[None] 
41;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_3_partition_1", "test-file": "test/generated_dataset_00100_1_50_3_partition_1", "core-file": "generated_dataset_00100_1_50_3"};7.13138008117676;[None] 
42;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_3_partition_2", "test-file": "test/generated_dataset_00100_1_50_3_partition_2", "core-file": "generated_dataset_00100_1_50_3"};7.2912220954895;[lambda x: x['F2'] > 0.85506,[None],[None]] 
43;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_3_partition_3", "test-file": "test/generated_dataset_00100_1_50_3_partition_3", "core-file": "generated_dataset_00100_1_50_3"};7.83745694160461;[None] 
44;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_3_partition_4", "test-file": "test/generated_dataset_00100_1_50_3_partition_4", "core-file": "generated_dataset_00100_1_50_3"};7.62212109565735;[None] 
45;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_4_partition_0", "test-file": "test/generated_dataset_00100_1_50_4_partition_0", "core-file": "generated_dataset_00100_1_50_4"};8.79186677932739;[None] 
46;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_4_partition_1", "test-file": "test/generated_dataset_00100_1_50_4_partition_1", "core-file": "generated_dataset_00100_1_50_4"};8.71542406082153;[lambda x: x['F0'] > 0.36581,[None],[None]] 
47;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_4_partition_2", "test-file": "test/generated_dataset_00100_1_50_4_partition_2", "core-file": "generated_dataset_00100_1_50_4"};7.49934506416321;[None] 
48;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_4_partition_3", "test-file": "test/generated_dataset_00100_1_50_4_partition_3", "core-file": "generated_dataset_00100_1_50_4"};7.38695693016052;[lambda x: x['F0'] > 0.36581,[None],[lambda x: x['F4'] == 'Y',[None],[None]]] 
49;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_50_4_partition_4", "test-file": "test/generated_dataset_00100_1_50_4_partition_4", "core-file": "generated_dataset_00100_1_50_4"};7.62445998191833;[None] 
50;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_0_partition_0", "test-file": "test/generated_dataset_00100_1_80_0_partition_0", "core-file": "generated_dataset_00100_1_80_0"};8.10049486160278;[None] 
51;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_0_partition_1", "test-file": "test/generated_dataset_00100_1_80_0_partition_1", "core-file": "generated_dataset_00100_1_80_0"};7.08567309379578;[lambda x: x['F2'] > 0.81691,[None],[None]] 
52;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_0_partition_2", "test-file": "test/generated_dataset_00100_1_80_0_partition_2", "core-file": "generated_dataset_00100_1_80_0"};7.41465592384338;[lambda x: x['F2'] > 0.80915,[None],[None]] 
53;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_0_partition_3", "test-file": "test/generated_dataset_00100_1_80_0_partition_3", "core-file": "generated_dataset_00100_1_80_0"};7.40205097198486;[None] 
54;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_0_partition_4", "test-file": "test/generated_dataset_00100_1_80_0_partition_4", "core-file": "generated_dataset_00100_1_80_0"};7.61845803260803;[lambda x: x['F2'] > 0.78649,[None],[None]] 
55;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_1_partition_0", "test-file": "test/generated_dataset_00100_1_80_1_partition_0", "core-file": "generated_dataset_00100_1_80_1"};7.98091697692871;[None] 
56;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_1_partition_1", "test-file": "test/generated_dataset_00100_1_80_1_partition_1", "core-file": "generated_dataset_00100_1_80_1"};7.03130102157593;[lambda x: x['F5'] == 'B',[None],[None]] 
57;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_1_partition_2", "test-file": "test/generated_dataset_00100_1_80_1_partition_2", "core-file": "generated_dataset_00100_1_80_1"};7.30896997451782;[lambda x: x['F5'] == 'B',[None],[None]] 
58;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_1_partition_3", "test-file": "test/generated_dataset_00100_1_80_1_partition_3", "core-file": "generated_dataset_00100_1_80_1"};7.71863198280334;[None] 
59;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_1_partition_4", "test-file": "test/generated_dataset_00100_1_80_1_partition_4", "core-file": "generated_dataset_00100_1_80_1"};7.51979088783264;[lambda x: x['F5'] == 'B',[None],[None]] 
60;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_2_partition_0", "test-file": "test/generated_dataset_00100_1_80_2_partition_0", "core-file": "generated_dataset_00100_1_80_2"};8.02835607528687;[None] 
61;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_2_partition_1", "test-file": "test/generated_dataset_00100_1_80_2_partition_1", "core-file": "generated_dataset_00100_1_80_2"};6.96399402618408;[None] 
62;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_2_partition_2", "test-file": "test/generated_dataset_00100_1_80_2_partition_2", "core-file": "generated_dataset_00100_1_80_2"};7.16501688957214;[None] 
63;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_2_partition_3", "test-file": "test/generated_dataset_00100_1_80_2_partition_3", "core-file": "generated_dataset_00100_1_80_2"};7.3477988243103;[None] 
64;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_2_partition_4", "test-file": "test/generated_dataset_00100_1_80_2_partition_4", "core-file": "generated_dataset_00100_1_80_2"};7.59158515930176;[None] 
65;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_3_partition_0", "test-file": "test/generated_dataset_00100_1_80_3_partition_0", "core-file": "generated_dataset_00100_1_80_3"};7.73763585090637;[None] 
66;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_3_partition_1", "test-file": "test/generated_dataset_00100_1_80_3_partition_1", "core-file": "generated_dataset_00100_1_80_3"};7.57460498809814;[None] 
67;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_3_partition_2", "test-file": "test/generated_dataset_00100_1_80_3_partition_2", "core-file": "generated_dataset_00100_1_80_3"};7.1357889175415;[None] 
68;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_3_partition_3", "test-file": "test/generated_dataset_00100_1_80_3_partition_3", "core-file": "generated_dataset_00100_1_80_3"};7.24215507507324;[None] 
69;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_3_partition_4", "test-file": "test/generated_dataset_00100_1_80_3_partition_4", "core-file": "generated_dataset_00100_1_80_3"};7.45340609550476;[None] 
70;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_4_partition_0", "test-file": "test/generated_dataset_00100_1_80_4_partition_0", "core-file": "generated_dataset_00100_1_80_4"};7.63349199295044;[None] 
71;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_4_partition_1", "test-file": "test/generated_dataset_00100_1_80_4_partition_1", "core-file": "generated_dataset_00100_1_80_4"};7.71700000762939;[None] 
72;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_4_partition_2", "test-file": "test/generated_dataset_00100_1_80_4_partition_2", "core-file": "generated_dataset_00100_1_80_4"};7.19637799263;[None] 
73;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_4_partition_3", "test-file": "test/generated_dataset_00100_1_80_4_partition_3", "core-file": "generated_dataset_00100_1_80_4"};7.23010206222534;[None] 
74;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00100_1_80_4_partition_4", "test-file": "test/generated_dataset_00100_1_80_4_partition_4", "core-file": "generated_dataset_00100_1_80_4"};7.70685195922852;[None] 
75;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_0_partition_0", "test-file": "test/generated_dataset_00200_1_10_0_partition_0", "core-file": "generated_dataset_00200_1_10_0"};9.28107213973999;[None] 
76;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_0_partition_1", "test-file": "test/generated_dataset_00200_1_10_0_partition_1", "core-file": "generated_dataset_00200_1_10_0"};8.99663186073303;[None] 
77;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_0_partition_2", "test-file": "test/generated_dataset_00200_1_10_0_partition_2", "core-file": "generated_dataset_00200_1_10_0"};9.47453308105469;[None] 
78;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_0_partition_3", "test-file": "test/generated_dataset_00200_1_10_0_partition_3", "core-file": "generated_dataset_00200_1_10_0"};10.7761461734772;[None] 
79;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_0_partition_4", "test-file": "test/generated_dataset_00200_1_10_0_partition_4", "core-file": "generated_dataset_00200_1_10_0"};9.08082485198975;[None] 
80;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_1_partition_0", "test-file": "test/generated_dataset_00200_1_10_1_partition_0", "core-file": "generated_dataset_00200_1_10_1"};9.45628595352173;[None] 
81;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_1_partition_1", "test-file": "test/generated_dataset_00200_1_10_1_partition_1", "core-file": "generated_dataset_00200_1_10_1"};8.57789397239685;[None] 
82;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_1_partition_2", "test-file": "test/generated_dataset_00200_1_10_1_partition_2", "core-file": "generated_dataset_00200_1_10_1"};8.84925508499146;[None] 
83;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_1_partition_3", "test-file": "test/generated_dataset_00200_1_10_1_partition_3", "core-file": "generated_dataset_00200_1_10_1"};9.18394899368286;[None] 
84;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_1_partition_4", "test-file": "test/generated_dataset_00200_1_10_1_partition_4", "core-file": "generated_dataset_00200_1_10_1"};9.28307199478149;[None] 
85;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_2_partition_0", "test-file": "test/generated_dataset_00200_1_10_2_partition_0", "core-file": "generated_dataset_00200_1_10_2"};8.39944005012512;[lambda x: x['F0'] > 0.54047,[lambda x: x['F3'] > 0,[None],[None]],[None]] 
86;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_2_partition_1", "test-file": "test/generated_dataset_00200_1_10_2_partition_1", "core-file": "generated_dataset_00200_1_10_2"};8.61563396453857;[lambda x: x['F0'] > 0.79766,[None],[None]] 
87;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_2_partition_2", "test-file": "test/generated_dataset_00200_1_10_2_partition_2", "core-file": "generated_dataset_00200_1_10_2"};9.1578049659729;[lambda x: x['F0'] > 0.76644,[None],[lambda x: x['F3'] > 0,[None],[None]]] 
88;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_2_partition_3", "test-file": "test/generated_dataset_00200_1_10_2_partition_3", "core-file": "generated_dataset_00200_1_10_2"};9.13516402244568;[lambda x: x['F0'] > 0.54047,[lambda x: x['F3'] > 0,[None],[None]],[None]] 
89;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_2_partition_4", "test-file": "test/generated_dataset_00200_1_10_2_partition_4", "core-file": "generated_dataset_00200_1_10_2"};8.40748906135559;[lambda x: x['F0'] > 0.52042,[lambda x: x['F3'] > 0,[None],[None]],[None]] 
90;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_3_partition_0", "test-file": "test/generated_dataset_00200_1_10_3_partition_0", "core-file": "generated_dataset_00200_1_10_3"};8.81557393074036;[None] 
91;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_3_partition_1", "test-file": "test/generated_dataset_00200_1_10_3_partition_1", "core-file": "generated_dataset_00200_1_10_3"};8.95409297943115;[None] 
92;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_3_partition_2", "test-file": "test/generated_dataset_00200_1_10_3_partition_2", "core-file": "generated_dataset_00200_1_10_3"};9.23922109603882;[None] 
93;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_3_partition_3", "test-file": "test/generated_dataset_00200_1_10_3_partition_3", "core-file": "generated_dataset_00200_1_10_3"};9.20015597343445;[None] 
94;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_3_partition_4", "test-file": "test/generated_dataset_00200_1_10_3_partition_4", "core-file": "generated_dataset_00200_1_10_3"};9.17155504226685;[None] 
95;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_4_partition_0", "test-file": "test/generated_dataset_00200_1_10_4_partition_0", "core-file": "generated_dataset_00200_1_10_4"};8.85788488388062;[None] 
96;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_4_partition_1", "test-file": "test/generated_dataset_00200_1_10_4_partition_1", "core-file": "generated_dataset_00200_1_10_4"};9.16495990753174;[None] 
97;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_4_partition_2", "test-file": "test/generated_dataset_00200_1_10_4_partition_2", "core-file": "generated_dataset_00200_1_10_4"};8.96467995643616;[None] 
