id;settings;time;results 
28;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/dataDIVAT1_partition_2", "test-file": "test/dataDIVAT1_partition_2", "core-file": "dataDIVAT1"};53.0395209789276;[lambda x: x['fac_graft'] == 'No',[lambda x: x['num_ageR'] > 61.47465,[None],[None]],[lambda x: x['num_year_tx'] > 2004,[None],[lambda x: x['num_ageR'] > 63.85938,[None],[None]]]] 
29;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/dataDIVAT1_partition_3", "test-file": "test/dataDIVAT1_partition_3", "core-file": "dataDIVAT1"};51.6411180496216;[lambda x: x['fac_graft'] == 'No',[lambda x: x['num_ageR'] > 55.89749,[None],[None]],[lambda x: x['num_year_tx'] > 2002,[None],[lambda x: x['num_year_tx'] > 2005,[None],[lambda x: x['num_ageR'] > 64.56576,[None],[None]]]]] 
30;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/dataDIVAT1_partition_4", "test-file": "test/dataDIVAT1_partition_4", "core-file": "dataDIVAT1"};55.0143580436707;[lambda x: x['fac_graft'] == 'No',[lambda x: x['num_ageR'] > 62.01676,[None],[None]],[lambda x: x['num_year_tx'] > 2002,[None],[lambda x: x['num_ageR'] > 63.92509,[None],[None]]]] 
31;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/dataDIVAT3_partition_1", "test-file": "test/dataDIVAT3_partition_1", "core-file": "dataDIVAT3"};43.4433979988098;[lambda x: x['num_ageR'] > 56,[lambda x: x['num_ageR'] > 38,[lambda x: x['fac_ante_diab'] == 'No',[None],[lambda x: x['num_year_tx'] > 2004,[None],[None]]],[lambda x: x['fac_pra'] == 'Detectable',[None],[None]]],[lambda x: x['num_year_tx'] > 2002,[lambda x: x['num_ageR'] > 65,[None],[None]],[None]]] 
32;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/dataDIVAT3_partition_2", "test-file": "test/dataDIVAT3_partition_2", "core-file": "dataDIVAT3"};45.9394438266754;[lambda x: x['num_ageR'] > 54,[lambda x: x['fac_ante_diab'] == 'No',[None],[lambda x: x['num_ageD'] > 58,[lambda x: x['num_year_tx'] > 2002,[None],[None]],[None]]],[None]] 
33;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/dataDIVAT3_partition_3", "test-file": "test/dataDIVAT3_partition_3", "core-file": "dataDIVAT3"};42.6752028465271;[lambda x: x['num_ageR'] > 57,[lambda x: x['fac_ante_diab'] == 'No',[None],[lambda x: x['num_year_tx'] > 2001,[None],[lambda x: x['num_ageR'] > 50,[None],[None]]]],[lambda x: x['num_year_tx'] > 2002,[lambda x: x['num_ageR'] > 65,[None],[None]],[lambda x: x['num_ageR'] > 71,[None],[None]]]] 
34;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/dataDIVAT3_partition_4", "test-file": "test/dataDIVAT3_partition_4", "core-file": "dataDIVAT3"};43.200719833374;[lambda x: x['num_ageR'] > 58,[lambda x: x['num_ageR'] > 45,[None],[None]],[lambda x: x['num_year_tx'] > 2002,[None],[None]]] 
35;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/Dialysis_partition_1", "test-file": "test/Dialysis_partition_1", "core-file": "Dialysis"};7.13176989555359;[lambda x: x['num_age'] > 55,[lambda x: x['fac_disease'] == 'diabetes',[lambda x: x['num_begin'] > 23,[lambda x: x['num_age'] > 44,[None],[None]],[lambda x: x['num_age'] > 45,[None],[None]]],[None]],[lambda x: x['num_age'] > 70,[None],[None]]] 
36;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/Dialysis_partition_2", "test-file": "test/Dialysis_partition_2", "core-file": "Dialysis"};7.14829301834106;[lambda x: x['num_age'] > 55,[lambda x: x['num_age'] > 44,[lambda x: x['fac_disease'] == 'diabetes',[lambda x: x['num_begin'] > 13,[None],[None]],[None]],[None]],[lambda x: x['num_age'] > 64,[None],[lambda x: x['num_age'] > 82,[None],[None]]]] 
37;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/Dialysis_partition_3", "test-file": "test/Dialysis_partition_3", "core-file": "Dialysis"};7.38610506057739;[lambda x: x['num_age'] > 55,[lambda x: x['num_age'] > 41,[lambda x: x['num_begin'] > 8,[None],[lambda x: x['fac_disease'] == 'diabetes',[None],[None]]],[None]],[lambda x: x['num_age'] > 64,[None],[lambda x: x['num_age'] > 82,[None],[None]]]] 
38;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/Dialysis_partition_4", "test-file": "test/Dialysis_partition_4", "core-file": "Dialysis"};7.45958995819092;[lambda x: x['num_age'] > 55,[lambda x: x['num_age'] > 44,[lambda x: x['num_begin'] > 13,[None],[lambda x: x['fac_disease'] == 'diabetes',[None],[None]]],[None]],[lambda x: x['num_age'] > 64,[lambda x: x['fac_disease'] == 'diabetes',[None],[None]],[lambda x: x['num_age'] > 85,[None],[None]]]] 
39;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/divorce_partition_1", "test-file": "test/divorce_partition_1", "core-file": "divorce"};50.7409620285034;[lambda x: x['fac_heduc'] == '12-15',[None],[None]] 
40;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/divorce_partition_2", "test-file": "test/divorce_partition_2", "core-file": "divorce"};52.6395330429077;[lambda x: x['fac_heduc'] == '12-15',[None],[lambda x: x['fac_mixed'] == 'No',[None],[lambda x: x['fac_heblack'] == 'No',[None],[None]]]] 
41;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/divorce_partition_3", "test-file": "test/divorce_partition_3", "core-file": "divorce"};38.6124279499054;[lambda x: x['fac_heduc'] == '12-15',[lambda x: x['fac_mixed'] == 'No',[None],[None]],[lambda x: x['fac_mixed'] == 'No',[None],[None]]] 
42;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/divorce_partition_4", "test-file": "test/divorce_partition_4", "core-file": "divorce"};46.1552510261536;[lambda x: x['fac_heduc'] == '12-15',[None],[None]] 
43;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/flchain_partition_1", "test-file": "test/flchain_partition_1", "core-file": "flchain"};45.213406085968;[lambda x: x['fac_chapter'] == 'missing',[lambda x: x['num_kappa'] > 2.41,[lambda x: x['num_sample_yr'] > 1997,[None],[None]],[None]],[lambda x: x['num_sample_yr'] > 1997,[lambda x: x['num_sample_yr'] > 1996,[lambda x: x['num_kappa'] > 2.92,[None],[None]],[None]],[lambda x: x['num_sample_yr'] > 1999,[lambda x: x['num_sample_yr'] > 1998,[None],[None]],[lambda x: x['num_sample_yr'] > 2000,[None],[None]]]]] 
44;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/flchain_partition_2", "test-file": "test/flchain_partition_2", "core-file": "flchain"};41.7633519172668;[lambda x: x['fac_chapter'] == 'missing',[lambda x: x['num_kappa'] > 2.46,[lambda x: x['num_sample_yr'] > 1996,[lambda x: x['num_age'] > 84,[None],[None]],[None]],[None]],[lambda x: x['num_sample_yr'] > 1997,[lambda x: x['num_sample_yr'] > 1996,[lambda x: x['num_kappa'] > 2.59,[None],[None]],[None]],[lambda x: x['num_sample_yr'] > 1999,[lambda x: x['num_sample_yr'] > 1998,[None],[None]],[lambda x: x['num_sample_yr'] > 2000,[None],[None]]]]] 
45;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/flchain_partition_3", "test-file": "test/flchain_partition_3", "core-file": "flchain"};42.3434729576111;[lambda x: x['fac_chapter'] == 'missing',[lambda x: x['num_kappa'] > 2.46,[lambda x: x['num_sample_yr'] > 1997,[lambda x: x['num_age'] > 84,[None],[None]],[None]],[None]],[lambda x: x['num_sample_yr'] > 1997,[lambda x: x['num_sample_yr'] > 1996,[lambda x: x['num_sample_yr'] > 1995,[None],[None]],[None]],[lambda x: x['num_sample_yr'] > 1999,[lambda x: x['num_sample_yr'] > 1998,[None],[None]],[lambda x: x['num_sample_yr'] > 2000,[None],[None]]]]] 
46;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/flchain_partition_4", "test-file": "test/flchain_partition_4", "core-file": "flchain"};42.4073610305786;[lambda x: x['fac_chapter'] == 'missing',[lambda x: x['num_kappa'] > 2.49,[lambda x: x['num_sample_yr'] > 1997,[lambda x: x['num_age'] > 84,[None],[None]],[None]],[lambda x: x['num_lambda'] > 4.04,[None],[None]]],[lambda x: x['num_sample_yr'] > 1997,[lambda x: x['num_sample_yr'] > 1996,[lambda x: x['num_sample_yr'] > 1995,[None],[None]],[None]],[lambda x: x['num_sample_yr'] > 1999,[lambda x: x['num_sample_yr'] > 1998,[None],[None]],[lambda x: x['num_sample_yr'] > 2000,[None],[None]]]]] 
47;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/Framingham_partition_1", "test-file": "test/Framingham_partition_1", "core-file": "Framingham"};25.2330322265625;[lambda x: x['num_sbp'] > 125,[lambda x: x['fac_sex'] == 'F',[lambda x: x['num_scl'] > 224,[lambda x: x['num_age'] > 41,[None],[None]],[lambda x: x['num_age'] > 41,[None],[None]]],[lambda x: x['num_age'] > 41,[lambda x: x['num_bmi'] > 33.7,[None],[None]],[lambda x: x['num_scl'] > 292,[None],[None]]]],[lambda x: x['num_age'] > 51,[lambda x: x['num_scl'] > 217,[lambda x: x['fac_sex'] == 'F',[None],[None]],[lambda x: x['fac_sex'] == 'F',[None],[None]]],[lambda x: x['num_sbp'] > 186,[lambda x: x['fac_sex'] == 'F',[None],[None]],[None]]]] 
48;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/Framingham_partition_2", "test-file": "test/Framingham_partition_2", "core-file": "Framingham"};26.3347480297089;[lambda x: x['num_age'] > 44,[lambda x: x['fac_sex'] == 'F',[lambda x: x['num_scl'] > 230,[None],[None]],[lambda x: x['num_bmi'] > 29.6,[None],[lambda x: x['num_sbp'] > 116,[None],[None]]]],[lambda x: x['num_sbp'] > 166,[lambda x: x['fac_sex'] == 'F',[lambda x: x['num_scl'] > 223,[None],[None]],[lambda x: x['num_scl'] > 237,[None],[None]]],[None]]] 
49;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/Framingham_partition_3", "test-file": "test/Framingham_partition_3", "core-file": "Framingham"};27.8099811077118;[lambda x: x['num_age'] > 44,[lambda x: x['num_scl'] > 229,[lambda x: x['fac_sex'] == 'F',[lambda x: x['num_sbp'] > 134,[None],[None]],[lambda x: x['num_dbp'] > 76,[None],[None]]],[lambda x: x['num_dbp'] > 84,[lambda x: x['fac_sex'] == 'F',[None],[None]],[lambda x: x['num_scl'] > 313,[None],[None]]]],[lambda x: x['num_sbp'] > 166,[lambda x: x['fac_sex'] == 'F',[lambda x: x['num_scl'] > 222,[None],[None]],[lambda x: x['num_scl'] > 277,[None],[None]]],[None]]] 
50;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/Framingham_partition_4", "test-file": "test/Framingham_partition_4", "core-file": "Framingham"};28.4259030818939;[lambda x: x['num_age'] > 44,[lambda x: x['num_scl'] > 227,[lambda x: x['fac_sex'] == 'F',[lambda x: x['num_bmi'] > 22.3,[None],[None]],[lambda x: x['num_dbp'] > 76,[None],[None]]],[lambda x: x['num_dbp'] > 84,[lambda x: x['fac_sex'] == 'F',[None],[None]],[lambda x: x['num_scl'] > 313,[None],[None]]]],[lambda x: x['num_sbp'] > 188,[lambda x: x['fac_sex'] == 'F',[lambda x: x['num_bmi'] > 24.3,[None],[None]],[lambda x: x['num_age'] > 54,[None],[None]]],[None]]] 
51;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/hdfail_partition_1", "test-file": "test/hdfail_partition_1", "core-file": "hdfail"};600.0;[None]
52;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/hdfail_partition_2", "test-file": "test/hdfail_partition_2", "core-file": "hdfail"};600.0;[None]
53;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/hdfail_partition_3", "test-file": "test/hdfail_partition_3", "core-file": "hdfail"};600.0;[None]
54;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/hdfail_partition_4", "test-file": "test/hdfail_partition_4", "core-file": "hdfail"};600.0;[None]
55;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/nwtco_partition_1", "test-file": "test/nwtco_partition_1", "core-file": "nwtco"};50.5021350383759;[lambda x: x['fac_histol'] == 'Favourable',[lambda x: x['num_stage'] > 2,[lambda x: x['num_stage'] > 1,[lambda x: x['num_age'] > 11,[None],[None]],[None]],[None]],[lambda x: x['num_age'] > 38,[None],[lambda x: x['num_age'] > 120,[lambda x: x['num_stage'] > 1,[None],[None]],[None]]]] 
56;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/nwtco_partition_2", "test-file": "test/nwtco_partition_2", "core-file": "nwtco"};51.1142220497131;[lambda x: x['fac_histol'] == 'Favourable',[lambda x: x['num_stage'] > 2,[lambda x: x['num_stage'] > 1,[lambda x: x['num_age'] > 9,[None],[None]],[None]],[None]],[lambda x: x['num_age'] > 38,[None],[lambda x: x['num_age'] > 120,[lambda x: x['num_stage'] > 1,[None],[None]],[None]]]] 
57;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/nwtco_partition_3", "test-file": "test/nwtco_partition_3", "core-file": "nwtco"};50.8106560707092;[lambda x: x['fac_histol'] == 'Favourable',[lambda x: x['num_stage'] > 3,[lambda x: x['num_stage'] > 1,[lambda x: x['num_age'] > 10,[None],[None]],[None]],[None]],[lambda x: x['num_age'] > 84,[lambda x: x['num_stage'] > 1,[None],[None]],[None]]] 
58;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/nwtco_partition_4", "test-file": "test/nwtco_partition_4", "core-file": "nwtco"};45.7659091949463;[lambda x: x['fac_histol'] == 'Favourable',[lambda x: x['num_stage'] > 2,[lambda x: x['num_stage'] > 1,[lambda x: x['num_age'] > 20,[None],[None]],[None]],[lambda x: x['fac_in_subcohort'] == 'False',[None],[None]]],[lambda x: x['num_age'] > 84,[lambda x: x['num_stage'] > 1,[None],[lambda x: x['num_age'] > 43,[None],[None]]],[None]]] 
