id;settings;time;tree
10;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/csl_partition_0', 'test-file': 'test/csl_partition_0', 'core-file': 'csl'};9.467;[lambda x: x['num_prot'] > 70.0,[lambda x: x['num_prot'] > 52.0,[3.310184],[1.491537]],[lambda x: x['num_age'] > -5.0,[0.240768],[0.721661]]]
11;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/csl_partition_1', 'test-file': 'test/csl_partition_1', 'core-file': 'csl'};10.394;[lambda x: x['num_prot'] > 70.0,[lambda x: x['num_age'] > 2.0,[lambda x: x['num_prot'] > 52.0,[2.749554],[0.852047]],[lambda x: x['num_prot_prev'] > 53.0,[9.506724],[2.767213]]],[lambda x: x['num_age'] > -5.0,[0.161526],[0.783736]]]
12;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/csl_partition_2', 'test-file': 'test/csl_partition_2', 'core-file': 'csl'};10.629;[lambda x: x['num_prot'] > 78.0,[lambda x: x['num_age'] > 2.0,[lambda x: x['num_prot'] > 52.0,[2.983139],[0.798756]],[lambda x: x['num_prot_prev'] > 53.0,[9.005821],[lambda x: x['num_prot'] > 70.0,[2.494113],[0.420215]]]],[lambda x: x['num_age'] > -8.0,[0.104048],[0.598604]]]
13;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/csl_partition_3', 'test-file': 'test/csl_partition_3', 'core-file': 'csl'};10.348;[lambda x: x['num_prot'] > 78.0,[lambda x: x['num_age'] > 2.0,[lambda x: x['num_prot'] > 52.0,[2.799502],[0.779967]],[lambda x: x['num_prot_prev'] > 53.0,[7.96584],[1.929556]]],[lambda x: x['num_age'] > -5.0,[0.152554],[0.699524]]]
14;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/csl_partition_4', 'test-file': 'test/csl_partition_4', 'core-file': 'csl'};9.379;[lambda x: x['num_prot'] > 70.0,[lambda x: x['num_age'] > 2.0,[lambda x: x['num_prot'] > 34.5,[4.188763],[1.24198]],[lambda x: x['num_prot'] > 52.0,[7.477182],[2.371987]]],[lambda x: x['num_age'] > -5.0,[0.210962],[0.767626]]]
15;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/dataDIVAT1_partition_0', 'test-file': 'test/dataDIVAT1_partition_0', 'core-file': 'dataDIVAT1'};2.978;[lambda x: x['fac_graft'] == 'No',[lambda x: x['num_ageR'] > 59.59642974482532,[lambda x: x['num_year_tx'] > 2007.0,[1.199402],[1.943662]],[lambda x: x['num_year_tx'] > 2004.0,[1.830276],[3.394524]]],[lambda x: x['num_year_tx'] > 2009.0,[lambda x: x['num_ageR'] > 56.23015003833096,[0.610577],[0.964631]],[lambda x: x['num_ageR'] > 48.92536414412441,[0.169357],[1.854132]]]]
16;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/dataDIVAT1_partition_1', 'test-file': 'test/dataDIVAT1_partition_1', 'core-file': 'dataDIVAT1'};2.895;[lambda x: x['fac_graft'] == 'No',[lambda x: x['num_ageR'] > 56.23015003833096,[1.268578],[2.276983]],[lambda x: x['num_ageR'] > 63.23787098893878,[0.642296],[1.527646]]]
17;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/dataDIVAT1_partition_2', 'test-file': 'test/dataDIVAT1_partition_2', 'core-file': 'dataDIVAT1'};3.193;[lambda x: x['num_ageR'] > 56.23015003833096,[lambda x: x['fac_graft'] == 'No',[1.319683],[0.599554]],[lambda x: x['fac_graft'] == 'No',[lambda x: x['num_year_tx'] > 2004.0,[1.578257],[3.123371]],[1.007654]]]
18;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/dataDIVAT1_partition_3', 'test-file': 'test/dataDIVAT1_partition_3', 'core-file': 'dataDIVAT1'};2.982;[lambda x: x['fac_graft'] == 'No',[lambda x: x['num_ageR'] > 56.23015003833096,[1.250771],[lambda x: x['num_year_tx'] > 2006.0,[1.88036],[3.46721]]],[lambda x: x['num_ageR'] > 63.23787098893878,[0.667577],[lambda x: x['num_year_tx'] > 2009.0,[1.139631],[2.75101]]]]
19;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/dataDIVAT1_partition_4', 'test-file': 'test/dataDIVAT1_partition_4', 'core-file': 'dataDIVAT1'};3.039;[lambda x: x['num_ageR'] > 63.23787098893878,[lambda x: x['fac_graft'] == 'No',[1.38452],[0.659524]],[lambda x: x['fac_graft'] == 'No',[2.666723],[1.430481]]]
20;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/dataDIVAT3_partition_0', 'test-file': 'test/dataDIVAT3_partition_0', 'core-file': 'dataDIVAT3'};5.734;[lambda x: x['num_ageR'] > 56.0,[0.541867],[2.07735]]
21;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/dataDIVAT3_partition_1', 'test-file': 'test/dataDIVAT3_partition_1', 'core-file': 'dataDIVAT3'};5.886;[lambda x: x['num_ageR'] > 56.0,[0.583883],[1.975772]]
22;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/dataDIVAT3_partition_2', 'test-file': 'test/dataDIVAT3_partition_2', 'core-file': 'dataDIVAT3'};7.024;[lambda x: x['num_ageR'] > 44.0,[lambda x: x['num_year_tx'] > 2006.0,[0.515813],[0.048018]],[lambda x: x['num_ageR'] > 56.0,[0.896455],[1.881073]]]
23;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/dataDIVAT3_partition_3', 'test-file': 'test/dataDIVAT3_partition_3', 'core-file': 'dataDIVAT3'};7.487;[lambda x: x['fac_ante_diab'] == 'No',[lambda x: x['num_year_tx'] > 2007.0,[lambda x: x['num_ageR'] > 52.0,[1.195339],[3.232554]],[lambda x: x['num_ageR'] > 70.0,[0.326178],[23.981414]]],[lambda x: x['num_ageR'] > 56.0,[lambda x: x['num_ageR'] > 39.0,[0.19857],[0.613585]],[lambda x: x['num_ageR'] > 70.0,[1.609113],[3.462541]]]]
24;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/dataDIVAT3_partition_4', 'test-file': 'test/dataDIVAT3_partition_4', 'core-file': 'dataDIVAT3'};7.037;[lambda x: x['num_ageR'] > 60.0,[lambda x: x['fac_ante_diab'] == 'No',[1.380641],[lambda x: x['num_ageR'] > 39.0,[0.198941],[0.766139]]],[2.157592]]
25;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/Dialysis_partition_0', 'test-file': 'test/Dialysis_partition_0', 'core-file': 'Dialysis'};14.068;[lambda x: x['fac_center'] > 1071.0,[lambda x: x['fac_center'] > 743.0,[lambda x: x['num_age'] > 55.0,[1.052069],[2.194358]],[lambda x: x['num_age'] > 35.0,[lambda x: x['fac_disease'] == 'diabetes',[0.014394],[1.032314]],[lambda x: x['num_age'] > 51.0,[0.296318],[0.910539]]]],[lambda x: x['num_age'] > 55.0,[lambda x: x['fac_disease'] == 'diabetes',[lambda x: x['num_age'] > 42.0,[0.424193],[0.749878]],[1.073307]],[lambda x: x['num_age'] > 70.0,[1.394846],[2.331113]]]]
26;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/Dialysis_partition_1', 'test-file': 'test/Dialysis_partition_1', 'core-file': 'Dialysis'};16.068;[lambda x: x['fac_center'] > 1071.0,[lambda x: x['fac_center'] > 743.0,[lambda x: x['num_age'] > 47.0,[0.869054],[1.912351]],[lambda x: x['num_age'] > 55.0,[0.287578],[1.011471]]],[lambda x: x['num_age'] > 51.0,[lambda x: x['fac_disease'] == 'diabetes',[0.504225],[1.176065]],[lambda x: x['num_age'] > 65.0,[1.138186],[2.142521]]]]
27;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/Dialysis_partition_2', 'test-file': 'test/Dialysis_partition_2', 'core-file': 'Dialysis'};14.352;[lambda x: x['fac_center'] > 743.0,[lambda x: x['num_age'] > 55.0,[0.986524],[2.064386]],[lambda x: x['num_age'] > 51.0,[lambda x: x['fac_disease'] == 'diabetes',[lambda x: x['fac_center'] > 1071.0,[0.189705],[0.494143]],[0.939087]],[lambda x: x['fac_center'] > 1071.0,[0.915708],[lambda x: x['num_age'] > 70.0,[1.326836],[2.451202]]]]]
28;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/Dialysis_partition_3', 'test-file': 'test/Dialysis_partition_3', 'core-file': 'Dialysis'};13.107;[lambda x: x['fac_center'] > 743.0,[lambda x: x['num_age'] > 42.0,[0.745967],[1.809959]],[lambda x: x['num_age'] > 51.0,[lambda x: x['fac_disease'] == 'diabetes',[lambda x: x['fac_center'] > 1071.0,[0.127967],[0.529765]],[0.886872]],[lambda x: x['fac_center'] > 1071.0,[0.792603],[lambda x: x['num_age'] > 65.0,[1.227675],[2.06668]]]]]
29;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/Dialysis_partition_4', 'test-file': 'test/Dialysis_partition_4', 'core-file': 'Dialysis'};13.162;[lambda x: x['fac_center'] > 1071.0,[lambda x: x['fac_center'] > 743.0,[lambda x: x['num_age'] > 47.0,[0.882646],[lambda x: x['num_age'] > 70.0,[1.551713],[3.101047]]],[lambda x: x['num_age'] > 51.0,[0.234535],[0.937507]]],[lambda x: x['num_age'] > 60.0,[lambda x: x['fac_disease'] == 'diabetes',[lambda x: x['num_age'] > 42.0,[0.380523],[0.777638]],[1.417215]],[lambda x: x['num_age'] > 65.0,[1.320897],[2.119868]]]]
30;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/divorce_partition_0', 'test-file': 'test/divorce_partition_0', 'core-file': 'divorce'};0.196;[1.0]
31;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/divorce_partition_1', 'test-file': 'test/divorce_partition_1', 'core-file': 'divorce'};0.195;[lambda x: x['fac_mixed'] == 'No',[lambda x: x['fac_heduc'] == '<12',[1.477564],[1.035463]],[lambda x: x['fac_heduc'] == '12-15',[0.835648],[1.082253]]]
32;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/divorce_partition_2', 'test-file': 'test/divorce_partition_2', 'core-file': 'divorce'};0.204;[lambda x: x['fac_mixed'] == 'No',[lambda x: x['fac_heduc'] == '16+',[lambda x: x['fac_heduc'] == '12-15',[0.970802],[1.508113]],[lambda x: x['fac_heblack'] == 'No',[2.535823],[0.285189]]],[lambda x: x['fac_heduc'] == '12-15',[lambda x: x['fac_heduc'] == '16+',[0.899572],[0.809556]],[lambda x: x['fac_heblack'] == 'No',[1.471837],[1.004173]]]]
33;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/divorce_partition_3', 'test-file': 'test/divorce_partition_3', 'core-file': 'divorce'};0.201;[lambda x: x['fac_mixed'] == 'No',[lambda x: x['fac_heduc'] == '<12',[1.670199],[1.086252]],[lambda x: x['fac_heduc'] == '12-15',[0.798709],[1.090429]]]
34;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/divorce_partition_4', 'test-file': 'test/divorce_partition_4', 'core-file': 'divorce'};0.198;[lambda x: x['fac_heduc'] == '12-15',[lambda x: x['fac_mixed'] == 'No',[1.068918],[0.831576]],[lambda x: x['fac_heblack'] == 'No',[1.489631],[1.080452]]]
35;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/flchain_partition_0', 'test-file': 'test/flchain_partition_0', 'core-file': 'flchain'};64.071;[lambda x: x['num_kappa'] > 2.82,[lambda x: x['fac_chapter'] == 'missing',[lambda x: x['num_age'] > 84.0,[lambda x: x['num_sample_yr'] > 1998.0,[5.10117],[7.520452]],[lambda x: x['num_lambda'] > 3.18,[7.430897],[19.424453]]],[0.000392]],[lambda x: x['fac_chapter'] == 'missing',[lambda x: x['num_creatinine'] > 1.1,[lambda x: x['num_lambda'] > 3.18,[7.480565],[16.935193]],[lambda x: x['num_creatinine'] > 1.5,[6.822001],[10.947184]]],[0.026235]]]
36;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/flchain_partition_1', 'test-file': 'test/flchain_partition_1', 'core-file': 'flchain'};52.98;[lambda x: x['fac_chapter'] == 'missing',[lambda x: x['num_age'] > 84.0,[lambda x: x['num_kappa'] > 2.82,[5.202135],[8.293377]],[lambda x: x['num_flc_grp'] > 9.0,[7.140263],[11.961391]]],[0.000386]]
37;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/flchain_partition_2', 'test-file': 'test/flchain_partition_2', 'core-file': 'flchain'};57.066;[lambda x: x['fac_chapter'] == 'missing',[lambda x: x['num_age'] > 84.0,[lambda x: x['num_kappa'] > 2.82,[5.182449],[8.453407]],[lambda x: x['num_lambda'] > 3.18,[7.87935],[13.350714]]],[0.000386]]
38;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/flchain_partition_3', 'test-file': 'test/flchain_partition_3', 'core-file': 'flchain'};64.642;[lambda x: x['fac_chapter'] == 'missing',[lambda x: x['num_kappa'] > 2.82,[lambda x: x['num_age'] > 84.0,[lambda x: x['num_sample_yr'] > 1998.0,[5.088985],[7.325481]],[7.6863]],[lambda x: x['num_lambda'] > 3.18,[7.344207],[lambda x: x['num_creatinine'] > 1.0,[27.739151],[10.10278]]]],[0.000386]]
39;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/flchain_partition_4', 'test-file': 'test/flchain_partition_4', 'core-file': 'flchain'};86.153;[lambda x: x['fac_chapter'] == 'missing',[lambda x: x['num_kappa'] > 2.82,[lambda x: x['num_age'] > 84.0,[lambda x: x['num_sample_yr'] > 1998.0,[5.040576],[7.519867]],[7.825397]],[9.980637]],[0.000386]]
40;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/Framingham_partition_0', 'test-file': 'test/Framingham_partition_0', 'core-file': 'Framingham'};55.106;[lambda x: x['num_age'] > 47.0,[lambda x: x['num_dbp'] > 84.0,[lambda x: x['fac_sex'] == 'F',[0.873424],[0.379478]],[lambda x: x['num_scl'] > 219.0,[0.616682],[1.746266]]],[lambda x: x['num_sbp'] > 176.0,[lambda x: x['fac_sex'] == 'F',[2.121185],[1.059695]],[3.336987]]]
41;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/Framingham_partition_1', 'test-file': 'test/Framingham_partition_1', 'core-file': 'Framingham'};50.984;[lambda x: x['num_age'] > 47.0,[lambda x: x['num_dbp'] > 84.0,[lambda x: x['fac_sex'] == 'F',[0.889077],[0.355067]],[lambda x: x['num_scl'] > 219.0,[0.707868],[1.796492]]],[lambda x: x['fac_sex'] == 'F',[lambda x: x['num_sbp'] > 176.0,[2.032022],[6.627394]],[lambda x: x['num_sbp'] > 144.0,[0.80953],[1.783192]]]]
42;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/Framingham_partition_2', 'test-file': 'test/Framingham_partition_2', 'core-file': 'Framingham'};51.379;[lambda x: x['num_age'] > 47.0,[lambda x: x['num_dbp'] > 84.0,[lambda x: x['fac_sex'] == 'F',[0.871781],[0.369753]],[lambda x: x['num_scl'] > 219.0,[0.655175],[1.625209]]],[lambda x: x['num_sbp'] > 144.0,[lambda x: x['fac_sex'] == 'F',[1.802261],[0.82962]],[lambda x: x['num_sbp'] > 176.0,[1.862573],[3.723138]]]]
43;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/Framingham_partition_3', 'test-file': 'test/Framingham_partition_3', 'core-file': 'Framingham'};55.661;[lambda x: x['num_age'] > 44.0,[lambda x: x['num_dbp'] > 84.0,[lambda x: x['fac_sex'] == 'F',[0.791654],[0.337128]],[lambda x: x['num_scl'] > 219.0,[0.560626],[1.419721]]],[lambda x: x['num_sbp'] > 144.0,[lambda x: x['fac_sex'] == 'F',[1.757806],[0.819568]],[lambda x: x['fac_sex'] == 'F',[2.946377],[1.72524]]]]
44;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/Framingham_partition_4', 'test-file': 'test/Framingham_partition_4', 'core-file': 'Framingham'};64.349;[lambda x: x['num_age'] > 47.0,[lambda x: x['num_dbp'] > 84.0,[lambda x: x['fac_sex'] == 'F',[0.878174],[0.356366]],[lambda x: x['num_scl'] > 219.0,[0.673451],[1.684351]]],[lambda x: x['num_sbp'] > 176.0,[lambda x: x['fac_sex'] == 'F',[1.99715],[1.14381]],[3.649771]]]
45;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/hdfail_partition_0', 'test-file': 'test/hdfail_partition_0', 'core-file': 'hdfail'};33.267;[lambda x: x["fac_psc"],[lambda x: x["fac_rsc"],[lambda x: x['fac_brand'] == 'ST',[lambda x: x['fac_brand'] == 'Hitachi',[0.389859],[0.037999]],[lambda x: x['fac_type'] == 'ST31500541AS',[1.435874],[0.23764]]],[lambda x: x['fac_type'] == 'HDS722020ALA330',[lambda x: x['fac_type'] == 'ST3000DM001',[1.470711],[6.167645]],[0.328034]]],[lambda x: x['fac_brand'] == 'ST',[lambda x: x['fac_brand'] == 'Hitachi',[lambda x: x['fac_type'] in ['HDS723030ALA640','ST31500341AS','WD10EADS','WD30EZRX','ST6000DX000','WD60EFRX','ST32000542AS','ST33000651AS','HN','WD5000LPVX','ST4000DX000','WD1600AAJS','ST1500DL003','WD10EACS','ST320LT007','ST3160316AS','ST9250315AS','DT01ACA300','WD800BB','ST3160318AS','WD20EFRX','HUH728080ALE600','WD40EFRX','HDS724040ALE640','MD04ABA400V','MD04ABA500V','WD800AAJS','WD10EADX','ST9320325AS','WD5000BPKT','WD800AAJB','WD800JB','ST320005XXXX','WD30EZRS','ST2000DL003','HDT721010SLA360','HD103UJ','WD3200BEKX','ST2000DL001','HDS723020BLA642','HDS723030BLE640','ST250LT007','WD1600AAJB','WD2500BPVT','ST2000DM001','WD3200AAJS','WD5002ABYS','ST1500DM003','ST2000VN000','WD10EARS','HD154UI','WD1600BPVT','WD10EARX','WD15EARS','WD2500AAJS','WD3200AAJB','ST1500DL001','WD1001FALS','WD2500AAJB','WD3200LPVX','WD5003ABYX','WD800LB','HDS5C3030BLE630','HDT725025VLA380','ST3500320AS','WD10EALS','WD15EADS','WD2500BEVT','WD2500JB','WD3200AAKS','WD3200BEKT','WD5000AAJS','WD800JD'],[68.96351],[2.809843]],[lambda x: x['fac_type'] == 'HDS5C4040ALE630',[4.225245],[20.326201]]],[lambda x: x['fac_type'] == 'ST4000DM000',[lambda x: x['fac_type'] == 'ST3000DM001',[5.914291],[11.762515]],[lambda x: x['num_temp'] > 24.0,[74.724925],[40.622062]]]]]
46;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/hdfail_partition_1', 'test-file': 'test/hdfail_partition_1', 'core-file': 'hdfail'};33.157;[lambda x: x["fac_psc"],[lambda x: x["fac_rsc"],[lambda x: x['fac_brand'] == 'ST',[lambda x: x['fac_brand'] == 'Hitachi',[0.37928],[0.047572]],[lambda x: x['fac_type'] == 'ST31500541AS',[1.425123],[0.22778]]],[lambda x: x['fac_type'] == 'ST4000DM000',[lambda x: x['fac_type'] == 'ST3000DM001',[1.170301],[6.352545]],[lambda x: x['num_temp'] > 23.0,[23.738839],[9.020782]]]],[lambda x: x['fac_brand'] == 'ST',[lambda x: x['fac_brand'] == 'Hitachi',[lambda x: x['fac_type'] in ['HDS723030ALA640','ST31500341AS','WD10EADS','WD30EZRX','ST6000DX000','WD60EFRX','ST32000542AS','ST33000651AS','HN','WD5000LPVX','ST4000DX000','WD1600AAJS','ST1500DL003','WD10EACS','ST320LT007','ST3160316AS','ST9250315AS','DT01ACA300','WD800BB','ST3160318AS','WD20EFRX','HUH728080ALE600','WD40EFRX','HDS724040ALE640','MD04ABA400V','MD04ABA500V','WD800AAJS','WD10EADX','ST9320325AS','WD5000BPKT','WD800AAJB','WD800JB','ST320005XXXX','WD30EZRS','ST2000DL003','HDT721010SLA360','HD103UJ','WD3200BEKX','ST2000DL001','HDS723020BLA642','HDS723030BLE640','ST250LT007','WD1600AAJB','WD2500BPVT','ST2000DM001','WD3200AAJS','WD5002ABYS','ST1500DM003','ST2000VN000','WD10EARS','HD154UI','WD1600BPVT','WD10EARX','WD15EARS','WD2500AAJS','WD3200AAJB','ST1500DL001','WD1001FALS','WD2500AAJB','WD3200LPVX','WD5003ABYX','WD800LB','HDS5C3030BLE630','HDT725025VLA380','ST3500320AS','WD10EALS','WD15EADS','WD2500BEVT','WD2500JB','WD3200AAKS','WD3200BEKT','WD5000AAJS','WD800JD'],[63.154244],[3.279655]],[lambda x: x['fac_type'] == 'HDS5C4040ALE630',[3.990748],[20.326314]]],[lambda x: x['fac_type'] == 'ST4000DM000',[lambda x: x['fac_type'] == 'ST3000DM001',[5.812823],[11.884053]],[lambda x: x["fac_rsc"],[41.087202],[70.809453]]]]]
