id;settings;time;tree
14;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_10_3", "test-file": "generated_dataset_05000_1_10_3", "core-file": "generated_dataset_05000_1_10_3"};12.957;[lambda x: x['F4'] in ['X'],[lambda x: x['F0'] < 0.3413592574173237,[lambda x: x['F0'] < 0.9283946577426454,[lambda x: x['F5'] in ['C'],[None],[None]],[lambda x: x['F1'] < 0.41246402279401145,[None],[None]]],[lambda x: x['F0'] < 0.08832445321168907,[lambda x: x['F0'] < 0.09918502301111148,[None],[None]],[lambda x: x['F4'] in ['Y','X'],[None],[None]]]],[lambda x: x['F0'] < 0.09945113045232762,[lambda x: x['F2'] < 0.8767286889001303,[lambda x: x['F2'] < 0.8795470606122221,[None],[None]],[lambda x: x['F0'] < 0.33928333295377705,[None],[None]]],[lambda x: x['F2'] < 0.4271477407148804,[lambda x: x['F2'] < 0.7512455034808385,[None],[None]],[lambda x: x['F2'] < 0.041551672667922306,[None],[None]]]]]
15;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 31, "max-depth": 5, "file": "generated_dataset_05000_1_10_3", "test-file": "generated_dataset_05000_1_10_3", "core-file": "generated_dataset_05000_1_10_3"};19.612;[lambda x: x['F4'] in ['X'],[lambda x: x['F0'] < 0.34163177161502273,[lambda x: x['F0'] < 0.9283946577426454,[lambda x: x['F1'] < 0.3427033636909011,[lambda x: x['F5'] in ['C'],[None],[None]],[lambda x: x['F2'] < 0.915787370164518,[None],[None]]],[lambda x: x['F1'] < 0.41246402279401145,[lambda x: x['F2'] < 0.0016971282875655194,[None],[None]],[lambda x: x['F2'] < 0.9894389551269194,[None],[None]]]],[lambda x: x['F0'] < 0.08832445321168907,[lambda x: x['F0'] < 0.09918502301111148,[lambda x: x['F2'] < 0.00811712320334862,[None],[None]],[lambda x: x['F2'] < 0.9800668027249471,[None],[None]]],[lambda x: x['F4'] in ['Y','X'],[lambda x: x['F1'] < 0.05241521361028434,[None],[None]],[lambda x: x['F0'] < 0.04017856659828212,[None],[None]]]]],[lambda x: x['F0'] < 0.09945113045232762,[lambda x: x['F0'] < 0.33723332119924326,[lambda x: x['F0'] < 0.6015951746279837,[lambda x: x['F0'] < 0.9051753618470092,[None],[None]],[lambda x: x['F1'] < 0.22956553792368073,[None],[None]]],[lambda x: x['F2'] < 0.3816102809034832,[lambda x: x['F2'] < 0.5932546741757685,[None],[None]],[lambda x: x['F0'] < 0.2092949503742129,[None],[None]]]],[lambda x: x['F0'] < 0.04153389900233534,[lambda x: x['F2'] < 0.05928854877664729,[lambda x: x['F0'] < 0.05192148248561762,[None],[None]],[lambda x: x['F0'] < 0.048208920225216105,[None],[None]]],[lambda x: x['F5'] in ['D','E'],[lambda x: x['F2'] < 0.3933651406912664,[None],[None]],[lambda x: x['F1'] < 0.3779816263880177,[None],[None]]]]]]
16;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 3, "max-depth": 2, "file": "generated_dataset_05000_1_10_4", "test-file": "generated_dataset_05000_1_10_4", "core-file": "generated_dataset_05000_1_10_4"};3.614;[lambda x: x['F4'] in ['X'],[lambda x: x['F2'] < 0.7068731825400456,[None],[None]],[lambda x: x['F1'] < 0.5855634628205173,[None],[None]]]
17;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 7, "max-depth": 3, "file": "generated_dataset_05000_1_10_4", "test-file": "generated_dataset_05000_1_10_4", "core-file": "generated_dataset_05000_1_10_4"};6.849;[lambda x: x['F4'] in ['X'],[lambda x: x['F3'] < 0.5,[lambda x: x['F5'] in ['B','A','C','D'],[None],[None]],[lambda x: x['F2'] < 0.7121853797009984,[None],[None]]],[lambda x: x['F1'] < 0.5855634628205173,[lambda x: x['F5'] in ['A'],[None],[None]],[lambda x: x['F0'] < 0.863865653319591,[None],[None]]]]
18;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_10_4", "test-file": "generated_dataset_05000_1_10_4", "core-file": "generated_dataset_05000_1_10_4"};11.935;[lambda x: x['F4'] in ['X'],[lambda x: x['F3'] < 0.5,[lambda x: x['F5'] in ['D'],[lambda x: x['F5'] in ['B','A','C','D'],[None],[None]],[lambda x: x['F2'] < 0.178178906111355,[None],[None]]],[lambda x: x['F2'] < 0.718027078606211,[lambda x: x['F4'] in ['Y','X'],[None],[None]],[lambda x: x['F0'] < 0.09469786383830375,[None],[None]]]],[lambda x: x['F0'] < 0.965369278766718,[lambda x: x['F0'] < 0.9674456781936092,[lambda x: x['F1'] < 0.914347148410059,[None],[None]],[lambda x: x['F5'] in ['D'],[None],[None]]],[lambda x: x['F1'] < 0.5855634628205173,[lambda x: x['F5'] in ['A'],[None],[None]],[lambda x: x['F0'] < 0.863865653319591,[None],[None]]]]]
19;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 31, "max-depth": 5, "file": "generated_dataset_05000_1_10_4", "test-file": "generated_dataset_05000_1_10_4", "core-file": "generated_dataset_05000_1_10_4"};18.461;[lambda x: x['F4'] in ['X'],[lambda x: x['F3'] < 0.5,[lambda x: x['F5'] in ['B','A','C'],[lambda x: x['F5'] in ['B','A','C','D'],[lambda x: x['F0'] < 0.011515633867742294,[None],[None]],[lambda x: x['F2'] < 0.178178906111355,[None],[None]]],[lambda x: x['F0'] < 0.06469711063008432,[lambda x: x['F0'] < 0.0655500847054204,[None],[None]],[lambda x: x['F2'] < 0.9422185009716022,[None],[None]]]],[lambda x: x['F0'] < 0.09466504991380871,[lambda x: x['F2'] < 0.718027078606211,[lambda x: x['F4'] in ['Y','X'],[None],[None]],[lambda x: x['F1'] < 0.02211576073750038,[None],[None]]],[lambda x: x['F4'] in ['Y','X'],[lambda x: x['F1'] < 0.06260809129768391,[None],[None]],[lambda x: x['F2'] < 0.7179439701291885,[None],[None]]]]],[lambda x: x['F1'] < 0.5855634628205173,[lambda x: x['F5'] in ['A'],[lambda x: x['F1'] < 0.6324999325868884,[lambda x: x['F0'] < 0.9319052758156483,[None],[None]],[lambda x: x['F2'] < 0.07378513488835453,[None],[None]]],[lambda x: x['F0'] < 0.5809636838633991,[lambda x: x['F0'] < 0.6247006523850381,[None],[None]],[lambda x: x['F2'] < 0.02743530559879881,[None],[None]]]],[lambda x: x['F0'] < 0.863865653319591,[lambda x: x['F0'] < 0.9628356550196062,[lambda x: x['F1'] < 0.2549679229293984,[None],[None]],[lambda x: x['F2'] < 0.9844123789175275,[None],[None]]],[lambda x: x['F1'] < 0.19102514038461682,[lambda x: x['F2'] < 0.6170924705081918,[None],[None]],[lambda x: x['F2'] < 0.31499132887082637,[None],[None]]]]]]
20;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 3, "max-depth": 2, "file": "generated_dataset_05000_1_50_0", "test-file": "generated_dataset_05000_1_50_0", "core-file": "generated_dataset_05000_1_50_0"};3.461;[lambda x: x['F0'] < 0.2612952622956269,[lambda x: x['F5'] in ['B','A','C','D'],[None],[None]],[lambda x: x['F2'] < 0.10504759604280184,[None],[None]]]
21;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 7, "max-depth": 3, "file": "generated_dataset_05000_1_50_0", "test-file": "generated_dataset_05000_1_50_0", "core-file": "generated_dataset_05000_1_50_0"};5.855;[lambda x: x['F0'] < 0.2612952622956269,[lambda x: x['F1'] < 0.734462124358649,[lambda x: x['F0'] < 0.7909589999830997,[None],[None]],[lambda x: x['F5'] in ['B','A','C','D'],[None],[None]]],[lambda x: x['F2'] < 0.10504759604280184,[lambda x: x['F4'] in ['Y','X'],[None],[None]],[lambda x: x['F1'] < 0.09370366776134122,[None],[None]]]]
22;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_50_0", "test-file": "generated_dataset_05000_1_50_0", "core-file": "generated_dataset_05000_1_50_0"};10.413;[lambda x: x['F0'] < 0.4538683856419632,[lambda x: x['F1'] < 0.7345934839657479,[lambda x: x['F0'] < 0.7909589999830997,[lambda x: x['F2'] < 0.6333098165610023,[None],[None]],[lambda x: x['F2'] < 0.47645157898619095,[None],[None]]],[lambda x: x['F5'] in ['B','A','C','D'],[lambda x: x['F4'] in ['Z','X'],[None],[None]],[lambda x: x['F4'] in ['Z','X'],[None],[None]]]],[lambda x: x['F2'] < 0.1541839530719315,[lambda x: x['F0'] < 0.26122462428643023,[lambda x: x['F4'] in ['Y'],[None],[None]],[lambda x: x['F4'] in ['Y','X'],[None],[None]]],[lambda x: x['F2'] < 0.10515962230387549,[lambda x: x['F0'] < 0.31630341439013665,[None],[None]],[lambda x: x['F2'] < 0.005025186600820686,[None],[None]]]]]
23;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 31, "max-depth": 5, "file": "generated_dataset_05000_1_50_0", "test-file": "generated_dataset_05000_1_50_0", "core-file": "generated_dataset_05000_1_50_0"};16.845;[lambda x: x['F0'] < 0.2612952622956269,[lambda x: x['F1'] < 0.7345934839657479,[lambda x: x['F0'] < 0.7909589999830997,[lambda x: x['F2'] < 0.6226231467904095,[lambda x: x['F5'] in ['A','C','D'],[None],[None]],[lambda x: x['F2'] < 0.47918373969103534,[None],[None]]],[lambda x: x['F2'] < 0.47645157898619095,[lambda x: x['F0'] < 0.2629244044020869,[None],[None]],[lambda x: x['F0'] < 0.455037041769833,[None],[None]]]],[lambda x: x['F0'] < 0.45273997929370074,[lambda x: x['F5'] in ['B','A','C','D'],[lambda x: x['F4'] in ['Z','X'],[None],[None]],[lambda x: x['F4'] in ['Z','X'],[None],[None]]],[lambda x: x['F2'] < 0.1473156358564475,[lambda x: x['F4'] in ['Z','X'],[None],[None]],[lambda x: x['F0'] < 0.27786604763678363,[None],[None]]]]],[lambda x: x['F2'] < 0.10459682755151378,[lambda x: x['F1'] < 0.38333600403047186,[lambda x: x['F4'] in ['Y','X'],[lambda x: x['F0'] < 0.01643249557728582,[None],[None]],[lambda x: x['F2'] < 0.10592145647954027,[None],[None]]],[lambda x: x['F4'] in ['Y','X'],[lambda x: x['F3'] < 0.5,[None],[None]],[lambda x: x['F0'] < 0.2227352869698454,[None],[None]]]],[lambda x: x['F5'] in ['D'],[lambda x: x['F2'] < 0.006786894839611368,[lambda x: x['F1'] < 0.09370366776134122,[None],[None]],[lambda x: x['F2'] < 0.0056299932120120735,[None],[None]]],[lambda x: x['F1'] < 0.14259095918207657,[lambda x: x['F2'] < 0.06032986031941878,[None],[None]],[lambda x: x['F0'] < 0.0780649081357142,[None],[None]]]]]]
24;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 3, "max-depth": 2, "file": "generated_dataset_05000_1_50_1", "test-file": "generated_dataset_05000_1_50_1", "core-file": "generated_dataset_05000_1_50_1"};3.189;[lambda x: x['F3'] < 0.5,[lambda x: x['F1'] < 0.5100764089421926,[None],[None]],[lambda x: x['F5'] in ['B','A','C'],[None],[None]]]
25;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 7, "max-depth": 3, "file": "generated_dataset_05000_1_50_1", "test-file": "generated_dataset_05000_1_50_1", "core-file": "generated_dataset_05000_1_50_1"};6.018;[lambda x: x['F3'] < 0.5,[lambda x: x['F5'] in ['D'],[lambda x: x['F2'] < 0.7800770253945385,[None],[None]],[lambda x: x['F1'] < 0.5110377505900359,[None],[None]]],[lambda x: x['F5'] in ['B','A','C','D'],[lambda x: x['F2'] < 0.8093946471102421,[None],[None]],[lambda x: x['F5'] in ['B','A','C'],[None],[None]]]]
26;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_50_1", "test-file": "generated_dataset_05000_1_50_1", "core-file": "generated_dataset_05000_1_50_1"};11.804;[lambda x: x['F3'] < 0.5,[lambda x: x['F5'] in ['B','A','C','E'],[lambda x: x['F2'] < 0.8016551874013895,[lambda x: x['F2'] < 0.8474328686828323,[None],[None]],[lambda x: x['F1'] < 0.5110377505900359,[None],[None]]],[lambda x: x['F2'] < 0.8105960185754038,[lambda x: x['F2'] < 0.8837283981746135,[None],[None]],[lambda x: x['F5'] in ['B'],[None],[None]]]],[lambda x: x['F5'] in ['D'],[lambda x: x['F2'] < 0.8087403102802966,[lambda x: x['F2'] < 0.8838658639617955,[None],[None]],[lambda x: x['F5'] in ['B','A','C','D'],[None],[None]]],[lambda x: x['F1'] < 0.6903912096037259,[lambda x: x['F2'] < 0.9824125566313815,[None],[None]],[lambda x: x['F2'] < 0.8314202656948685,[None],[None]]]]]
27;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 31, "max-depth": 5, "file": "generated_dataset_05000_1_50_1", "test-file": "generated_dataset_05000_1_50_1", "core-file": "generated_dataset_05000_1_50_1"};17.079;[lambda x: x['F3'] < 0.5,[lambda x: x['F2'] < 0.8091456499247272,[lambda x: x['F2'] < 0.9211030634647884,[lambda x: x['F1'] < 0.7205550832506898,[lambda x: x['F0'] < 0.35575665752201246,[None],[None]],[lambda x: x['F2'] < 0.9261376767645174,[None],[None]]],[lambda x: x['F2'] < 0.8837283981746135,[lambda x: x['F1'] < 0.2051419371605486,[None],[None]],[lambda x: x['F5'] in ['B','A','C','E'],[None],[None]]]],[lambda x: x['F5'] in ['B','A','C','E'],[lambda x: x['F1'] < 0.5110377505900359,[lambda x: x['F2'] < 0.520948393764073,[None],[None]],[lambda x: x['F1'] < 0.00945947700877542,[None],[None]]],[lambda x: x['F5'] in ['B'],[lambda x: x['F0'] < 0.9935849129741753,[None],[None]],[lambda x: x['F1'] < 0.7976089598963129,[None],[None]]]]],[lambda x: x['F5'] in ['B','A','C'],[lambda x: x['F2'] < 0.809241567027285,[lambda x: x['F2'] < 0.8902504670673004,[lambda x: x['F1'] < 0.6864528193445955,[None],[None]],[lambda x: x['F5'] in ['B','A','C','D'],[None],[None]]],[lambda x: x['F5'] in ['B','A','C','D'],[lambda x: x['F1'] < 0.9944800539401777,[None],[None]],[lambda x: x['F1'] < 0.3348601074964322,[None],[None]]]],[lambda x: x['F2'] < 0.8040445502772988,[lambda x: x['F2'] < 0.8838658639617955,[lambda x: x['F0'] < 0.019996273923857444,[None],[None]],[lambda x: x['F0'] < 0.9636138610209753,[None],[None]]],[lambda x: x['F4'] in ['Z','X'],[lambda x: x['F0'] < 0.9966476848398793,[None],[None]],[lambda x: x['F2'] < 0.023995079206797387,[None],[None]]]]]]
28;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 3, "max-depth": 2, "file": "generated_dataset_05000_1_50_2", "test-file": "generated_dataset_05000_1_50_2", "core-file": "generated_dataset_05000_1_50_2"};3.333;[lambda x: x['F0'] < 0.6969155283719753,[lambda x: x['F3'] < 0.5,[None],[None]],[lambda x: x['F1'] < 0.5239016829490647,[None],[None]]]
29;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 7, "max-depth": 3, "file": "generated_dataset_05000_1_50_2", "test-file": "generated_dataset_05000_1_50_2", "core-file": "generated_dataset_05000_1_50_2"};6.784;[lambda x: x['F0'] < 0.6969155283719753,[lambda x: x['F2'] < 0.2388028192298482,[lambda x: x['F3'] < 0.5,[None],[None]],[lambda x: x['F2'] < 0.16064491043355902,[None],[None]]],[lambda x: x['F4'] in ['Y','X'],[lambda x: x['F1'] < 0.522993304276219,[None],[None]],[lambda x: x['F3'] < 0.5,[None],[None]]]]
