id;settings;time;tree
12;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_02000_1_10_0', 'test-file': 'generated_dataset_50000_1_10_0', 'core-file': 'generated_dataset_02000_1_10_0'};30.699;[lambda x: x['F0'] > 0.8508537853317645,[lambda x: x['F1'] > 0.6538084108720099,[lambda x: x['F2'] > 0.7449024865495775,[lambda x: x['F2'] > 0.649190272962207,[0.695218],[1.652562]],[3.14651]],[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.7484880785440136,[1.347816],[2.434505]],[0.610068]]],[0.890519]]
13;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_02000_1_50_0', 'test-file': 'generated_dataset_50000_1_50_0', 'core-file': 'generated_dataset_02000_1_50_0'};31.669;[lambda x: x['F2'] > 0.5365960069642322,[lambda x: x['F1'] > 0.7469354317369791,[1.01724],[1.55766]],[0.855112]]
14;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_02000_1_80_0', 'test-file': 'generated_dataset_50000_1_80_0', 'core-file': 'generated_dataset_02000_1_80_0'};32.187;[lambda x: x['F2'] > 0.2464414520493282,[1.629704],[0.810158]]
15;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_10_0', 'test-file': 'generated_dataset_50000_1_10_0', 'core-file': 'generated_dataset_05000_1_10_0'};61.59;[lambda x: x['F0'] > 0.8467432212735555,[lambda x: x['F1'] > 0.6518313092930315,[lambda x: x['F2'] > 0.6514751688371366,[lambda x: x['F5'] == 'D',[0.657404],[0.839073]],[lambda x: x['F2'] > 0.7512121819196923,[1.910993],[3.107727]]],[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.7484880785440136,[1.416813],[2.704959]],[lambda x: x['F0'] > 0.5466911023735549,[0.522608],[0.736116]]]],[lambda x: x['F1'] > 0.5492349630679668,[lambda x: x['F2'] > 0.5566822033378833,[lambda x: x['F5'] == 'A',[1.290261],[0.777696]],[lambda x: x["F3"],[0.96188],[1.694267]]],[lambda x: x['F4'] == 'X',[0.638733],[0.89842]]]]
16;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_50_0', 'test-file': 'generated_dataset_50000_1_50_0', 'core-file': 'generated_dataset_05000_1_50_0'};59.749;[lambda x: x['F2'] > 0.549658178491003,[lambda x: x['F1'] > 0.7468131793858463,[1.016228],[1.433314]],[0.878556]]
17;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_80_0', 'test-file': 'generated_dataset_50000_1_80_0', 'core-file': 'generated_dataset_05000_1_80_0'};65.401;[lambda x: x['F2'] > 0.04902150264511812,[lambda x: x['F4'] == 'Y',[1.62135],[lambda x: x['F5'] == 'D',[0.798341],[lambda x: x['F0'] > 0.7465285343971474,[49.627599],[0.588202]]]],[lambda x: x['F2'] > 0.25381956621090124,[1.740852],[0.789342]]]
18;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00100_1_10_1', 'test-file': 'generated_dataset_50000_1_10_1', 'core-file': 'generated_dataset_00100_1_10_1'};4.61;[lambda x: x['F4'] == 'X',[0.761113],[1.889637]]
19;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00100_1_10_2', 'test-file': 'generated_dataset_50000_1_10_2', 'core-file': 'generated_dataset_00100_1_10_2'};4.702;[1.0]
20;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00100_1_10_3', 'test-file': 'generated_dataset_50000_1_10_3', 'core-file': 'generated_dataset_00100_1_10_3'};3.589;[1.0]
21;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00100_1_10_4', 'test-file': 'generated_dataset_50000_1_10_4', 'core-file': 'generated_dataset_00100_1_10_4'};3.523;[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.5921740642204749,[0.761183],[1.571059]],[lambda x: x['F5'] == 'B',[0.724735],[6.488683]]]
22;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00100_1_50_1', 'test-file': 'generated_dataset_50000_1_50_1', 'core-file': 'generated_dataset_00100_1_50_1'};3.67;[1.0]
23;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00100_1_50_2', 'test-file': 'generated_dataset_50000_1_50_2', 'core-file': 'generated_dataset_00100_1_50_2'};3.69;[1.0]
24;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00100_1_50_3', 'test-file': 'generated_dataset_50000_1_50_3', 'core-file': 'generated_dataset_00100_1_50_3'};3.281;[lambda x: x['F0'] > 0.28885645975683316,[2.067056],[lambda x: x['F0'] > 0.7395969558929876,[lambda x: x['F5'] == 'C',[0.15359],[1.530362]],[1.920969]]]
25;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00100_1_50_4', 'test-file': 'generated_dataset_50000_1_50_4', 'core-file': 'generated_dataset_00100_1_50_4'};3.661;[1.0]
26;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00100_1_80_1', 'test-file': 'generated_dataset_50000_1_80_1', 'core-file': 'generated_dataset_00100_1_80_1'};2.708;[lambda x: x['F4'] == 'X',[lambda x: x['F0'] > 0.6376714732354991,[lambda x: x['F2'] > 0.3287232088645036,[5.071737],[0.361008]],[0.091322]],[lambda x: x['F2'] > 0.6917732194850915,[0.498],[lambda x: x['F5'] == 'E',[0.220062],[12.098468]]]]
27;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00100_1_80_2', 'test-file': 'generated_dataset_50000_1_80_2', 'core-file': 'generated_dataset_00100_1_80_2'};2.786;[lambda x: x["F3"],[lambda x: x['F1'] > 0.5043950640800341,[2.869213],[0.245874]],[lambda x: x['F5'] == 'C',[0.105667],[2.579539]]]
28;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00100_1_80_3', 'test-file': 'generated_dataset_50000_1_80_3', 'core-file': 'generated_dataset_00100_1_80_3'};2.895;[lambda x: x['F4'] == 'X',[0.617522],[lambda x: x["F3"],[0.144469],[3.348177]]]
29;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00100_1_80_4', 'test-file': 'generated_dataset_50000_1_80_4', 'core-file': 'generated_dataset_00100_1_80_4'};2.785;[lambda x: x['F1'] > 0.34860690567561325,[lambda x: x['F2'] > 0.42053287846052523,[4.31202],[0.094614]],[lambda x: x['F0'] > 0.9770524099851143,[0.722073],[7.391621]]]
30;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00200_1_10_1', 'test-file': 'generated_dataset_50000_1_10_1', 'core-file': 'generated_dataset_00200_1_10_1'};5.499;[lambda x: x['F4'] == 'X',[0.798393],[1.925275]]
31;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00200_1_10_2', 'test-file': 'generated_dataset_50000_1_10_2', 'core-file': 'generated_dataset_00200_1_10_2'};5.301;[lambda x: x['F4'] == 'Z',[0.896171],[1.398784]]
32;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00200_1_10_3', 'test-file': 'generated_dataset_50000_1_10_3', 'core-file': 'generated_dataset_00200_1_10_3'};5.178;[1.0]
33;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00200_1_10_4', 'test-file': 'generated_dataset_50000_1_10_4', 'core-file': 'generated_dataset_00200_1_10_4'};5.0;[0.999916]
34;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00200_1_50_1', 'test-file': 'generated_dataset_50000_1_50_1', 'core-file': 'generated_dataset_00200_1_50_1'};5.18;[1.0]
35;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00200_1_50_2', 'test-file': 'generated_dataset_50000_1_50_2', 'core-file': 'generated_dataset_00200_1_50_2'};5.216;[lambda x: x["F3"],[lambda x: x['F1'] > 0.7607825391038714,[1.117327],[lambda x: x['F4'] == 'X',[2.910724],[0.081444]]],[lambda x: x['F0'] > 0.4666334435068276,[1.881154],[0.414129]]]
36;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00200_1_50_3', 'test-file': 'generated_dataset_50000_1_50_3', 'core-file': 'generated_dataset_00200_1_50_3'};4.746;[lambda x: x['F0'] > 0.6745541767144247,[lambda x: x['F5'] == 'C',[lambda x: x['F0'] > 0.3313432557953983,[1.373692],[0.118873]],[1.640688]],[2.008626]]
37;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00200_1_50_4', 'test-file': 'generated_dataset_50000_1_50_4', 'core-file': 'generated_dataset_00200_1_50_4'};5.11;[lambda x: x['F5'] == 'B',[1.153285],[0.50641]]
38;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00200_1_80_1', 'test-file': 'generated_dataset_50000_1_80_1', 'core-file': 'generated_dataset_00200_1_80_1'};4.914;[lambda x: x['F4'] == 'X',[lambda x: x['F2'] > 0.3262876793207417,[lambda x: x['F0'] > 0.6427456178049029,[3.573542],[0.675239]],[lambda x: x['F0'] > 0.2969984784091334,[1.543601],[0.069352]]],[lambda x: x['F5'] == 'E',[0.444525],[lambda x: x['F2'] > 0.5232835660613595,[0.728015],[6.521698]]]]
39;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00200_1_80_2', 'test-file': 'generated_dataset_50000_1_80_2', 'core-file': 'generated_dataset_00200_1_80_2'};4.627;[1.0]
40;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00200_1_80_3', 'test-file': 'generated_dataset_50000_1_80_3', 'core-file': 'generated_dataset_00200_1_80_3'};4.595;[lambda x: x['F4'] == 'X',[lambda x: x['F5'] == 'B',[lambda x: x['F2'] > 0.847031920101466,[0.142168],[2.787431]],[lambda x: x['F2'] > 0.24696319053515942,[0.25348],[4.939102]]],[lambda x: x['F5'] == 'C',[lambda x: x["F3"],[0.108933],[2.841622]],[2.343394]]]
41;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00200_1_80_4', 'test-file': 'generated_dataset_50000_1_80_4', 'core-file': 'generated_dataset_00200_1_80_4'};4.521;[lambda x: x['F2'] > 0.41442700208013983,[1.423723],[lambda x: x['F2'] > 0.6569517730259613,[lambda x: x['F4'] == 'Y',[0.159121],[7.278526]],[lambda x: x['F5'] == 'C',[0.044755],[1.343836]]]]
42;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00500_1_10_1', 'test-file': 'generated_dataset_50000_1_10_1', 'core-file': 'generated_dataset_00500_1_10_1'};8.223;[lambda x: x['F1'] > 0.1793137077127222,[1.411632],[lambda x: x['F4'] == 'X',[0.713592],[2.245007]]]
43;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00500_1_10_2', 'test-file': 'generated_dataset_50000_1_10_2', 'core-file': 'generated_dataset_00500_1_10_2'};9.407;[lambda x: x['F1'] > 0.8370668465092739,[lambda x: x['F5'] == 'E',[lambda x: x['F1'] > 0.33919516235291153,[lambda x: x['F4'] == 'X',[1.572356],[0.537875]],[lambda x: x['F2'] > 0.22996523015778025,[0.488872],[1.373055]]],[1.149057]],[0.987676]]
44;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00500_1_10_3', 'test-file': 'generated_dataset_50000_1_10_3', 'core-file': 'generated_dataset_00500_1_10_3'};8.301;[lambda x: x['F2'] > 0.9429282283722182,[0.956404],[4.442763]]
45;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00500_1_10_4', 'test-file': 'generated_dataset_50000_1_10_4', 'core-file': 'generated_dataset_00500_1_10_4'};8.471;[lambda x: x['F1'] > 0.5368666047162154,[0.831114],[1.3023]]
46;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00500_1_50_1', 'test-file': 'generated_dataset_50000_1_50_1', 'core-file': 'generated_dataset_00500_1_50_1'};8.58;[lambda x: x['F2'] > 0.7662674155308726,[lambda x: x["F3"],[1.20728],[lambda x: x['F5'] == 'D',[lambda x: x['F2'] > 0.20303150920719187,[2.448816],[0.412632]],[2.241909]]],[lambda x: x['F0'] > 0.3347817365612618,[lambda x: x['F2'] > 0.8743115530627135,[1.779075],[0.236339]],[lambda x: x['F0'] > 0.8339560807324151,[lambda x: x["F3"],[0.753873],[3.358301]],[lambda x: x['F5'] == 'A',[0.112489],[16.533074]]]]]
47;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00500_1_50_2', 'test-file': 'generated_dataset_50000_1_50_2', 'core-file': 'generated_dataset_00500_1_50_2'};8.422;[lambda x: x['F1'] > 0.1702969606329564,[lambda x: x['F2'] > 0.5676439449747862,[lambda x: x['F4'] == 'X',[0.90877],[3.403355]],[0.194013]],[lambda x: x["F3"],[lambda x: x['F1'] > 0.7845949953158617,[lambda x: x['F4'] == 'Z',[0.690692],[2.372213]],[lambda x: x['F4'] == 'X',[3.309271],[0.131781]]],[lambda x: x['F0'] > 0.4678063937034599,[lambda x: x['F4'] == 'Z',[2.613544],[0.618824]],[0.488252]]]]
48;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00500_1_50_3', 'test-file': 'generated_dataset_50000_1_50_3', 'core-file': 'generated_dataset_00500_1_50_3'};7.822;[lambda x: x['F0'] > 0.2586790525416597,[lambda x: x['F1'] > 0.3345031479129208,[lambda x: x['F1'] > 0.2301678813091697,[1.847292],[8.545442]],[1.384284]],[lambda x: x['F0'] > 0.7302630126104932,[lambda x: x['F5'] == 'C',[0.334069],[1.668823]],[lambda x: x['F5'] == 'B',[2.228864],[0.870247]]]]
49;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00500_1_50_4', 'test-file': 'generated_dataset_50000_1_50_4', 'core-file': 'generated_dataset_00500_1_50_4'};8.262;[lambda x: x['F5'] == 'C',[lambda x: x['F0'] > 0.1561656433466037,[lambda x: x['F4'] == 'X',[2.483435],[0.484057]],[0.86426]],[lambda x: x['F0'] > 0.5699866319279334,[0.787067],[2.346521]]]
50;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00500_1_80_1', 'test-file': 'generated_dataset_50000_1_80_1', 'core-file': 'generated_dataset_00500_1_80_1'};7.946;[lambda x: x['F4'] == 'X',[lambda x: x['F1'] > 0.17595420421044572,[0.307312],[lambda x: x['F2'] > 0.3503815068842207,[lambda x: x['F5'] == 'A',[3.836103],[0.72313]],[0.370786]]],[lambda x: x['F0'] > 0.17393691272905726,[0.092919],[lambda x: x['F5'] == 'E',[0.521869],[6.064661]]]]
51;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00500_1_80_2', 'test-file': 'generated_dataset_50000_1_80_2', 'core-file': 'generated_dataset_00500_1_80_2'};7.868;[lambda x: x['F0'] > 0.661839188759412,[lambda x: x['F0'] > 0.16485404746413485,[lambda x: x['F1'] > 0.37148025889204783,[3.267935],[0.891528]],[0.938221]],[lambda x: x['F2'] > 0.31062523066383674,[lambda x: x['F1'] > 0.4537590227378159,[2.160379],[0.116552]],[lambda x: x['F4'] == 'X',[lambda x: x['F5'] == 'B',[0.035539],[24.188145]],[lambda x: x['F5'] == 'A',[0.149419],[5.804233]]]]]
52;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00500_1_80_3', 'test-file': 'generated_dataset_50000_1_80_3', 'core-file': 'generated_dataset_00500_1_80_3'};7.214;[lambda x: x['F4'] == 'X',[lambda x: x['F2'] > 0.2442252959449343,[0.238772],[lambda x: x['F2'] > 0.8541653890297229,[lambda x: x['F5'] == 'B',[0.027007],[6.74137]],[2.516856]]],[lambda x: x['F5'] == 'C',[lambda x: x["F3"],[0.034904],[2.868097]],[1.974773]]]
53;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_00500_1_80_4', 'test-file': 'generated_dataset_50000_1_80_4', 'core-file': 'generated_dataset_00500_1_80_4'};7.339;[lambda x: x['F0'] > 0.9479078222389465,[lambda x: x['F2'] > 0.3608232129670412,[1.563055],[lambda x: x['F2'] > 0.6736479457809457,[lambda x: x['F4'] == 'Y',[0.355451],[3.511048]],[lambda x: x['F5'] == 'C',[0.035484],[0.774594]]]],[3.798321]]
54;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_01000_1_10_1', 'test-file': 'generated_dataset_50000_1_10_1', 'core-file': 'generated_dataset_01000_1_10_1'};14.5;[lambda x: x['F1'] > 0.16738071361426832,[1.383112],[lambda x: x['F4'] == 'X',[0.727729],[lambda x: x['F0'] > 0.866552811115777,[2.44853],[1.057895]]]]
55;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_01000_1_10_2', 'test-file': 'generated_dataset_50000_1_10_2', 'core-file': 'generated_dataset_01000_1_10_2'};12.184;[lambda x: x['F1'] > 0.7448106961368486,[lambda x: x['F5'] == 'E',[lambda x: x['F1'] > 0.34286564225183513,[lambda x: x['F4'] == 'X',[1.465076],[0.537189]],[lambda x: x['F2'] > 0.2574448155796382,[0.504793],[1.413589]]],[1.283519]],[0.936152]]
56;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_01000_1_10_3', 'test-file': 'generated_dataset_50000_1_10_3', 'core-file': 'generated_dataset_01000_1_10_3'};12.521;[lambda x: x['F2'] > 0.9421561450115463,[0.96576],[2.697623]]
57;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_01000_1_10_4', 'test-file': 'generated_dataset_50000_1_10_4', 'core-file': 'generated_dataset_01000_1_10_4'};14.029;[lambda x: x['F5'] == 'C',[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.45758456583886803,[0.712387],[1.476299]],[1.137859]],[0.788587]]
58;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_01000_1_50_1', 'test-file': 'generated_dataset_50000_1_50_1', 'core-file': 'generated_dataset_01000_1_50_1'};12.488;[lambda x: x['F2'] > 0.7549477147882625,[lambda x: x["F3"],[1.214032],[lambda x: x['F5'] == 'D',[lambda x: x['F2'] > 0.2349246791886297,[1.843117],[0.379479]],[lambda x: x['F2'] > 0.13722162806032834,[0.911902],[2.668011]]]],[lambda x: x['F0'] > 0.8479983335165495,[lambda x: x["F3"],[0.632424],[1.638865]],[lambda x: x['F5'] == 'A',[0.197041],[37.713541]]]]
59;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_01000_1_50_2', 'test-file': 'generated_dataset_50000_1_50_2', 'core-file': 'generated_dataset_01000_1_50_2'};13.855;[lambda x: x['F1'] > 0.1662532171433464,[lambda x: x['F2'] > 0.5674357378306778,[lambda x: x['F4'] == 'X',[0.951513],[3.02321]],[0.453799]],[lambda x: x["F3"],[lambda x: x['F1'] > 0.7544620229689942,[lambda x: x['F4'] == 'Z',[0.804052],[2.36172]],[lambda x: x['F4'] == 'X',[2.848737],[0.15737]]],[lambda x: x['F0'] > 0.45423870584002807,[lambda x: x['F4'] == 'Z',[2.307912],[1.049373]],[lambda x: x['F2'] > 0.6735433734193805,[0.275735],[0.673537]]]]]
60;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_01000_1_50_3', 'test-file': 'generated_dataset_50000_1_50_3', 'core-file': 'generated_dataset_01000_1_50_3'};13.671;[lambda x: x['F5'] == 'C',[lambda x: x['F0'] > 0.2628986211072229,[1.757876],[lambda x: x['F0'] > 0.6418645908062388,[0.237501],[1.481227]]],[1.941986]]
61;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_01000_1_50_4', 'test-file': 'generated_dataset_50000_1_50_4', 'core-file': 'generated_dataset_01000_1_50_4'};13.394;[lambda x: x['F0'] > 0.15438160898783,[lambda x: x['F4'] == 'X',[2.203218],[0.508151]],[lambda x: x['F5'] == 'C',[0.852932],[1.492183]]]
62;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_01000_1_80_1', 'test-file': 'generated_dataset_50000_1_80_1', 'core-file': 'generated_dataset_01000_1_80_1'};13.297;[lambda x: x['F4'] == 'X',[lambda x: x['F2'] > 0.3688113659776967,[lambda x: x['F1'] > 0.1508371958254483,[0.125942],[lambda x: x['F5'] == 'A',[3.137516],[0.854043]]],[lambda x: x['F5'] == 'E',[lambda x: x['F0'] > 0.35781024553782675,[1.116925],[0.291012]],[0.024972]]],[lambda x: x['F5'] == 'E',[0.583102],[lambda x: x['F0'] > 0.16464403253485826,[0.279061],[6.283248]]]]
