id;settings;time;tree
28;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/Dialysis_partition_3", "test-file": "test/Dialysis_partition_3", "core-file": "Dialysis"};13.337;[lambda x: x['fac_center'] < 829.9999999999999,[lambda x: x['fac_center'] < 1265.5,[lambda x: x['fac_center'] < 3330.0,[lambda x: x['num_age'] < 53.50000000000001,[None],[None]],[lambda x: x['fac_center'] < 2721.5,[None],[None]]],[lambda x: x['fac_center'] < 1129.5,[None],[lambda x: x['num_age'] < 50.49999999999999,[None],[None]]]],[lambda x: x['fac_center'] < 561.5,[lambda x: x['num_age'] < 42.5,[None],[None]],[lambda x: x['fac_center'] < 124.0,[None],[lambda x: x['num_age'] < 66.5,[None],[None]]]]]
29;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/Dialysis_partition_4", "test-file": "test/Dialysis_partition_4", "core-file": "Dialysis"};13.037;[lambda x: x['fac_center'] < 1129.5,[lambda x: x['num_age'] < 64.5,[lambda x: x['fac_center'] < 1265.5,[None],[None]],[lambda x: x['fac_center'] < 1265.5,[lambda x: x['num_age'] < 44.5,[None],[None]],[None]]],[lambda x: x['num_age'] < 50.49999999999999,[lambda x: x['fac_center'] < 1006.4999999999999,[None],[lambda x: x['fac_center'] < 124.0,[None],[None]]],[lambda x: x['fac_center'] < 829.9999999999999,[None],[None]]]]
30;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/divorce_partition_0", "test-file": "test/divorce_partition_0", "core-file": "divorce"};4.976;[lambda x: x['fac_heblack'] in ['Yes'],[lambda x: x['fac_heduc'] in ['12-15'],[lambda x: x['fac_mixed'] in ['Yes'],[lambda x: x['fac_heduc'] in ['12-15','16+'],[None],[None]],[lambda x: x['fac_heduc'] in ['12-15','16+'],[None],[None]]],[lambda x: x['fac_mixed'] in ['Yes'],[None],[None]]],[lambda x: x['fac_mixed'] in ['Yes'],[lambda x: x['fac_heduc'] in ['12-15'],[lambda x: x['fac_heduc'] in ['12-15','16+'],[None],[None]],[None]],[lambda x: x['fac_heduc'] in ['12-15','16+'],[None],[lambda x: x['fac_heduc'] in ['12-15'],[None],[None]]]]]
31;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/divorce_partition_1", "test-file": "test/divorce_partition_1", "core-file": "divorce"};4.936;[lambda x: x['fac_mixed'] in ['Yes'],[lambda x: x['fac_heblack'] in ['Yes'],[lambda x: x['fac_heduc'] in ['12-15'],[None],[None]],[lambda x: x['fac_heduc'] in ['12-15','16+'],[None],[None]]],[lambda x: x['fac_heduc'] in ['12-15','<12'],[lambda x: x['fac_heblack'] in ['Yes'],[None],[None]],[lambda x: x['fac_heduc'] in ['12-15','16+'],[None],[None]]]]
32;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/divorce_partition_2", "test-file": "test/divorce_partition_2", "core-file": "divorce"};3.927;[lambda x: x['fac_heduc'] in ['12-15'],[None],[None]]
33;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/divorce_partition_3", "test-file": "test/divorce_partition_3", "core-file": "divorce"};4.154;[lambda x: x['fac_mixed'] in ['Yes'],[lambda x: x['fac_heduc'] in ['12-15'],[None],[None]],[lambda x: x['fac_heduc'] in ['12-15','16+'],[None],[None]]]
34;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/divorce_partition_4", "test-file": "test/divorce_partition_4", "core-file": "divorce"};4.486;[lambda x: x['fac_heduc'] in ['12-15'],[lambda x: x['fac_mixed'] in ['Yes'],[None],[None]],[lambda x: x['fac_heblack'] in ['Yes'],[None],[None]]]
35;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/flchain_partition_0", "test-file": "test/flchain_partition_0", "core-file": "flchain"};19.203;[lambda x: x['fac_chapter'] in ['missing'],[lambda x: x['fac_chapter'] in ['Congenital','Digestive','Circulatory','Genitourinary','Ill Defined','Neoplasms','Nervous','Musculoskeletal','missing','External Causes','Infectious','Mental','Skin','Blood','Respiratory','Endocrine'],[None],[lambda x: x['num_age'] < 91.5,[None],[lambda x: x['num_kappa'] < 2.465,[None],[None]]]],[None]]
36;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/flchain_partition_1", "test-file": "test/flchain_partition_1", "core-file": "flchain"};21.796;[lambda x: x['fac_chapter'] in ['missing'],[lambda x: x['fac_chapter'] in ['Injury and Poisoning'],[lambda x: x['num_age'] < 90.5,[None],[lambda x: x['num_kappa'] < 2.4450000000000003,[None],[None]]],[None]],[None]]
37;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/flchain_partition_2", "test-file": "test/flchain_partition_2", "core-file": "flchain"};18.837;[lambda x: x['fac_chapter'] in ['Congenital','Digestive','Circulatory','Genitourinary','Ill Defined','Neoplasms','Nervous','Musculoskeletal','External Causes','Injury and Poisoning','Infectious','Mental','Skin','Blood','Respiratory','Endocrine'],[None],[lambda x: x['num_kappa'] < 2.4650000000000003,[None],[None]]]
38;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/flchain_partition_3", "test-file": "test/flchain_partition_3", "core-file": "flchain"};22.096;[lambda x: x['fac_chapter'] in ['Congenital','Digestive','Circulatory','Genitourinary','Ill Defined','Neoplasms','Nervous','Musculoskeletal','External Causes','Injury and Poisoning','Infectious','Mental','Skin','Blood','Respiratory','Endocrine'],[None],[lambda x: x['fac_chapter'] in ['Injury and Poisoning'],[lambda x: x['num_kappa'] < 2.465,[lambda x: x['num_lambda'] < 4.0600000000000005,[None],[None]],[lambda x: x['num_age'] < 89.5,[None],[None]]],[None]]]
39;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/flchain_partition_4", "test-file": "test/flchain_partition_4", "core-file": "flchain"};21.619;[lambda x: x['fac_chapter'] in ['Ill Defined','Nervous','Musculoskeletal','missing','Infectious','Skin'],[lambda x: x['num_kappa'] < 2.5700000000000003,[lambda x: x['num_kappa'] < 4.455,[None],[None]],[lambda x: x['num_age'] < 84.5,[None],[None]]],[lambda x: x['fac_chapter'] in ['Congenital','Digestive','Circulatory','Genitourinary','Ill Defined','Neoplasms','Nervous','Musculoskeletal','External Causes','Injury and Poisoning','Infectious','Mental','Skin','Blood','Respiratory','Endocrine'],[None],[None]]]
40;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/Framingham_partition_0", "test-file": "test/Framingham_partition_0", "core-file": "Framingham"};18.674;[lambda x: x['num_age'] < 47.5,[lambda x: x['num_sbp'] < 166.5,[None],[lambda x: x['fac_sex'] in ['M'],[None],[None]]],[lambda x: x['num_dbp'] < 84.5,[lambda x: x['num_scl'] < 223.5,[None],[None]],[lambda x: x['fac_sex'] in ['M'],[None],[None]]]]
41;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/Framingham_partition_1", "test-file": "test/Framingham_partition_1", "core-file": "Framingham"};22.781;[lambda x: x['fac_sex'] in ['M'],[lambda x: x['num_age'] < 49.5,[lambda x: x['num_sbp'] < 167.0,[None],[lambda x: x['num_age'] < 57.5,[None],[None]]],[lambda x: x['num_scl'] < 223.5,[lambda x: x['num_dbp'] < 83.5,[None],[None]],[lambda x: x['num_dbp'] < 77.0,[None],[None]]]],[lambda x: x['num_age'] < 43.5,[lambda x: x['num_sbp'] < 182.0,[None],[lambda x: x['num_scl'] < 213.5,[None],[None]]],[lambda x: x['num_scl'] < 224.5,[lambda x: x['num_sbp'] < 161.0,[None],[None]],[None]]]]
42;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/Framingham_partition_2", "test-file": "test/Framingham_partition_2", "core-file": "Framingham"};21.286;[lambda x: x['num_age'] < 47.5,[lambda x: x['num_sbp'] < 167.0,[None],[lambda x: x['fac_sex'] in ['M'],[lambda x: x['num_age'] < 58.5,[None],[None]],[None]]],[lambda x: x['num_dbp'] < 84.5,[lambda x: x['num_scl'] < 217.5,[None],[None]],[lambda x: x['fac_sex'] in ['M'],[None],[None]]]]
43;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/Framingham_partition_3", "test-file": "test/Framingham_partition_3", "core-file": "Framingham"};19.938;[lambda x: x['num_age'] < 45.5,[lambda x: x['num_sbp'] < 166.5,[None],[lambda x: x['fac_sex'] in ['M'],[lambda x: x['num_scl'] < 274.5,[None],[None]],[None]]],[lambda x: x['num_dbp'] < 84.5,[lambda x: x['num_scl'] < 218.0,[None],[None]],[lambda x: x['fac_sex'] in ['M'],[None],[None]]]]
44;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/Framingham_partition_4", "test-file": "test/Framingham_partition_4", "core-file": "Framingham"};25.935;[lambda x: x['num_scl'] < 223.5,[lambda x: x['num_dbp'] < 99.0,[None],[lambda x: x['fac_sex'] in ['M'],[lambda x: x['num_age'] < 54.5,[None],[None]],[lambda x: x['num_age'] < 35.5,[None],[None]]]],[lambda x: x['num_age'] < 48.5,[lambda x: x['num_sbp'] < 179.0,[None],[None]],[lambda x: x['fac_sex'] in ['M'],[None],[None]]]]
45;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/hdfail_partition_0", "test-file": "test/hdfail_partition_0", "core-file": "hdfail"};156.283;[lambda x: x['fac_psc'] < 0.5,[lambda x: x['fac_type'] in ['HDS5C4040ALE630','ST4000DX000','WD1001FALS','ST320LT007','ST2000DL001','WD2500AAJS','WD10EADX','DT01ACA300','ST2000DM001','ST4000DM000','ST6000DX000','WD2500AAJB','WD5000BPKT','WD10EARS','WD1600AAJB','WD40EFRX','ST2000DL003','WD5003ABYX','WD2500BEVT','WD20EFRX','ST1500DL003','ST2000VN000','HMS5C4040BLE640','ST33000651AS','WD3200LPVX','WD2500BPVT','WD15EARS','ST9320325AS','ST3000DM001','WD5000LPVX','WD2500JB','HD154UI','HN','HDS5C3030ALA630','HDS723020BLA642','ST3160318AS','ST9250315AS','WD30EFRX','WD3200BEKX','WD60EFRX','ST1500DM003','HD103UJ','HMS5C4040ALE640','HUH728080ALE600','MD04ABA500V','ST3160316AS','ST1500DL001','WD5002ABYS','WD1600AAJS','ST250LT007','MD04ABA400V','WD10EARX','WD1600BPVT'],[lambda x: x['fac_type'] in ['ST4000DX000','WD1001FALS','ST320LT007','ST32000542AS','WD2500AAJS','WD800JB','ST320005XXXX','ST4000DM000','ST6000DX000','WD2500AAJB','WD2500BEVT','WD20EFRX','WD30EZRS','WD800JD','ST33000651AS','WD2500BPVT','ST9320325AS','WD800BB','WD800AAJS','WD2500JB','ST3160318AS','ST9250315AS','HDS723030ALA640','HDS723030BLE640','WD30EFRX','ST31500341AS','WD800LB','ST31500541AS','ST3160316AS','WD800AAJB','WD1600AAJS','HDS724040ALE640','WD1600BPVT'],[lambda x: x['fac_type'] in ['HDS5C4040ALE630','WD2500AAJS','WD10EADX','DT01ACA300','WD2500AAJB','WD10EARS','WD1600AAJB','WD2500BEVT','WD20EFRX','WD30EZRS','WD10EADS','WD2500BPVT','WD15EARS','WD2500JB','HD154UI','HDS5C3030ALA630','HDS723020BLA642','HDS723030ALA640','HDS723030BLE640','WD30EFRX','HD103UJ','HDS722020ALA330','WD10EACS','WD1600AAJS','HDS724040ALE640','WD10EARX','WD1600BPVT'],[None],[None]],[lambda x: x['num_temp'] < 24.5,[None],[None]]],[lambda x: x['fac_type'] in ['ST4000DX000','WD1001FALS','ST2000DL001','WD3200AAKS','WD2500AAJS','WD800JB','WD10EADX','WD3200AAJB','HDT721010SLA360','ST2000DM001','ST4000DM000','ST6000DX000','WD2500AAJB','WD5000BPKT','WD10EARS','WD1600AAJB','WD30EZRX','WD3200AAJS','WD40EFRX','ST2000DL003','WD5003ABYX','WD2500BEVT','WD20EFRX','ST2000VN000','HMS5C4040BLE640','WD30EZRS','WD10EADS','WD800JD','WD3200LPVX','HDT725025VLA380','WD2500BPVT','WD15EARS','ST9320325AS','WD800BB','WD800AAJS','WD5000LPVX','WD2500JB','HDS723020BLA642','ST9250315AS','HDS723030ALA640','HDS723030BLE640','WD30EFRX','WD3200BEKX','WD60EFRX','HMS5C4040ALE640','WD800LB','WD10EACS','WD800AAJB','WD5002ABYS','ST250LT007','WD3200BEKT','HDS724040ALE640','WD10EARX','WD1600BPVT'],[lambda x: x['fac_rsc'] < 0.5,[None],[None]],[lambda x: x['num_temp'] < 24.5,[None],[None]]]],[lambda x: x['fac_type'] in ['ST320LT007','WD3200AAKS','WD2500AAJS','WD800JB','WD3200AAJB','ST320005XXXX','HDT721010SLA360','WD2500AAJB','WD5000BPKT','WD1600AAJB','WD3200AAJS','WD40EFRX','WD20EFRX','WD800JD','WD3200LPVX','HDT725025VLA380','WD2500BPVT','ST9320325AS','ST3000DM001','WD5000LPVX','WD2500JB','HD154UI','HDS5C3030ALA630','HDS723020BLA642','HDS723030ALA640','HDS723030BLE640','WD30EFRX','WD3200BEKX','WD60EFRX','HD103UJ','WD800LB','HUH728080ALE600','HDS722020ALA330','ST250LT007','WD3200BEKT','HDS724040ALE640'],[lambda x: x['fac_type'] in ['ST2000DL001','ST4000DM000','ST6000DX000','ST2000DL003','ST1500DL003','ST33000651AS','ST9320325AS','HN','ST9250315AS','ST31500341AS','HUH728080ALE600'],[lambda x: x['fac_rsc'] < 0.5,[None],[None]],[lambda x: x['fac_type'] in ['ST4000DX000','ST320LT007','ST32000542AS','ST2000DM001','ST4000DM000','ST6000DX000','ST2000VN000','HMS5C4040BLE640','ST33000651AS','HN','ST3160318AS','ST9250315AS','ST31500341AS','ST1500DM003','HUH728080ALE600','MD04ABA500V','ST31500541AS','ST3160316AS','ST1500DL001','MD04ABA400V'],[None],[None]]],[lambda x: x['fac_rsc'] < 0.5,[lambda x: x['fac_type'] in ['HDS5C4040ALE630','ST4000DX000','WD1001FALS','ST320LT007','ST2000DL001','WD2500AAJS','WD10EADX','DT01ACA300','HDT721010SLA360','ST2000DM001','ST4000DM000','ST6000DX000','WD2500AAJB','WD10EARS','WD1600AAJB','ST2000DL003','WD2500BEVT','WD20EFRX','ST1500DL003','ST2000VN000','HMS5C4040BLE640','WD10EADS','ST33000651AS','HDT725025VLA380','WD2500BPVT','WD15EARS','ST9320325AS','WD2500JB','HD154UI','HN','HDS5C3030ALA630','HDS723020BLA642','ST9250315AS','HDS723030ALA640','HDS723030BLE640','ST1500DM003','HD103UJ','HMS5C4040ALE640','HUH728080ALE600','MD04ABA500V','HDS722020ALA330','WD10EACS','ST1500DL001','WD1600AAJS','ST250LT007','HDS724040ALE640','MD04ABA400V','WD10EARX','WD1600BPVT'],[None],[None]],[lambda x: x['fac_type'] in ['WD1001FALS','ST320LT007','ST2000DL001','ST32000542AS','WD2500AAJS','WD10EADX','ST320005XXXX','ST2000DM001','WD2500AAJB','WD10EARS','WD1600AAJB','ST2000DL003','WD5003ABYX','WD2500BEVT','WD20EFRX','ST1500DL003','ST2000VN000','WD30EZRS','WD10EADS','ST33000651AS','WD2500BPVT','WD15EARS','ST9320325AS','ST3000DM001','WD5000LPVX','WD2500JB','ST3160318AS','WD30EFRX','WD60EFRX','ST31500341AS','ST1500DM003','HUH728080ALE600','MD04ABA500V','ST31500541AS','ST3160316AS','WD10EACS','ST1500DL001','WD5002ABYS','WD1600AAJS','ST250LT007','MD04ABA400V','WD10EARX','WD1600BPVT'],[None],[None]]]]]
