id;settings;time;results 
15;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_10_0", "test-file": "generated_dataset_50000_1_10_0", "core-file": "generated_dataset_05000_1_10_0"};612.211744070052;[lambda x: x['F2'] > 0.6642,[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.688,[lambda x: x['F5'] == 'D',[None],[None]],[lambda x: x['F0'] > 0.84277,[None],[None]]],[lambda x: x['F0'] > 0.85146,[lambda x: x['F1'] > 0.65391,[None],[None]],[lambda x: x['F1'] > 0.58939,[None],[None]]]],[lambda x: x['F1'] > 0.68188,[lambda x: x['F0'] > 0.85015,[None],[lambda x: x['F3'] > 0,[None],[None]]],[lambda x: x['F4'] == 'Y',[lambda x: x['F0'] > 0.85423,[None],[None]],[lambda x: x['F0'] > 0.43945,[None],[None]]]]] 
16;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_50_0", "test-file": "generated_dataset_50000_1_50_0", "core-file": "generated_dataset_05000_1_50_0"};841.019132137296;[lambda x: x['F2'] > 0.54703,[lambda x: x['F1'] > 0.71836,[None],[None]],[lambda x: x['F1'] > 0.73273,[None],[None]]] 
17;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_80_0", "test-file": "generated_dataset_50000_1_80_0", "core-file": "generated_dataset_05000_1_80_0"};611.700916051866;[lambda x: x['F2'] > 0.21192,[lambda x: x['F2'] > 0.08995,[lambda x: x['F2'] > 0.06334,[None],[None]],[lambda x: x['F2'] > 0.17397,[None],[None]]],[None]]
18;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00100_1_10_1", "test-file": "generated_dataset_50000_1_10_1", "core-file": "generated_dataset_00100_1_10_1"};15.3687648773193;[lambda x: x['F4'] == 'X',[None],[None]] 
19;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00100_1_10_2", "test-file": "generated_dataset_50000_1_10_2", "core-file": "generated_dataset_00100_1_10_2"};15.6051230430603;[None] 
20;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00100_1_10_3", "test-file": "generated_dataset_50000_1_10_3", "core-file": "generated_dataset_00100_1_10_3"};15.81667304039;[None] 
21;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00100_1_10_4", "test-file": "generated_dataset_50000_1_10_4", "core-file": "generated_dataset_00100_1_10_4"};14.2402839660645;[None]
22;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00100_1_50_1", "test-file": "generated_dataset_50000_1_50_1", "core-file": "generated_dataset_00100_1_50_1"};14.7692270278931;[None]
23;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00100_1_50_2", "test-file": "generated_dataset_50000_1_50_2", "core-file": "generated_dataset_00100_1_50_2"};13.6634769439697;[None] 
24;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00100_1_50_3", "test-file": "generated_dataset_50000_1_50_3", "core-file": "generated_dataset_00100_1_50_3"};14.5706791877747;[lambda x: x['F5'] == 'D',[None],[None]] 
25;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00100_1_50_4", "test-file": "generated_dataset_50000_1_50_4", "core-file": "generated_dataset_00100_1_50_4"};14.7120759487152;[None] 
26;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00100_1_80_1", "test-file": "generated_dataset_50000_1_80_1", "core-file": "generated_dataset_00100_1_80_1"};14.2308888435364;[None] 
27;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00100_1_80_2", "test-file": "generated_dataset_50000_1_80_2", "core-file": "generated_dataset_00100_1_80_2"};14.3626379966736;[lambda x: x['F5'] == 'C',[lambda x: x['F3'] > 0,[None],[None]],[None]] 
28;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00100_1_80_3", "test-file": "generated_dataset_50000_1_80_3", "core-file": "generated_dataset_00100_1_80_3"};15.120059967041;[None] 
29;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00100_1_80_4", "test-file": "generated_dataset_50000_1_80_4", "core-file": "generated_dataset_00100_1_80_4"};14.091824054718;[None] 
30;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_10_1", "test-file": "generated_dataset_50000_1_10_1", "core-file": "generated_dataset_00200_1_10_1"};16.5228869915009;[lambda x: x['F4'] == 'X',[None],[None]] 
31;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_10_2", "test-file": "generated_dataset_50000_1_10_2", "core-file": "generated_dataset_00200_1_10_2"};17.3959050178528;[None] 
32;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_10_3", "test-file": "generated_dataset_50000_1_10_3", "core-file": "generated_dataset_00200_1_10_3"};18.8320329189301;[None] 
33;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_10_4", "test-file": "generated_dataset_50000_1_10_4", "core-file": "generated_dataset_00200_1_10_4"};17.8573341369629;[lambda x: x['F5'] == 'C',[None],[None]] 
34;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_50_1", "test-file": "generated_dataset_50000_1_50_1", "core-file": "generated_dataset_00200_1_50_1"};16.2583491802216;[None] 
35;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_50_2", "test-file": "generated_dataset_50000_1_50_2", "core-file": "generated_dataset_00200_1_50_2"};17.3875110149384;[lambda x: x['F0'] > 0.40843,[None],[lambda x: x['F3'] > 0,[None],[None]]] 
36;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_50_3", "test-file": "generated_dataset_50000_1_50_3", "core-file": "generated_dataset_00200_1_50_3"};16.4498949050903;[lambda x: x['F5'] == 'C',[None],[None]] 
37;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_50_4", "test-file": "generated_dataset_50000_1_50_4", "core-file": "generated_dataset_00200_1_50_4"};20.4301340579987;[None] 
38;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_80_1", "test-file": "generated_dataset_50000_1_80_1", "core-file": "generated_dataset_00200_1_80_1"};17.3696620464325;[None] 
39;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_80_2", "test-file": "generated_dataset_50000_1_80_2", "core-file": "generated_dataset_00200_1_80_2"};16.9991869926453;[None] 
40;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_80_3", "test-file": "generated_dataset_50000_1_80_3", "core-file": "generated_dataset_00200_1_80_3"};17.6009349822998;[lambda x: x['F4'] == 'X',[lambda x: x['F5'] == 'B',[lambda x: x['F2'] > 0.87214,[lambda x: x['F5'] == 'A',[None],[None]],[None]],[None]],[lambda x: x['F3'] > 0,[None],[None]]] 
41;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00200_1_80_4", "test-file": "generated_dataset_50000_1_80_4", "core-file": "generated_dataset_00200_1_80_4"};16.223436832428;[None] 
42;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_10_1", "test-file": "generated_dataset_50000_1_10_1", "core-file": "generated_dataset_00500_1_10_1"};26.6068091392517;[lambda x: x['F4'] == 'X',[None],[None]] 
43;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_10_2", "test-file": "generated_dataset_50000_1_10_2", "core-file": "generated_dataset_00500_1_10_2"};28.3898508548737;[lambda x: x['F4'] == 'X',[lambda x: x['F1'] > 0.67216,[lambda x: x['F2'] > 0.27472,[lambda x: x['F1'] > 0.30068,[None],[None]],[None]],[None]],[lambda x: x['F1'] > 0.25458,[None],[None]]] 
44;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_10_3", "test-file": "generated_dataset_50000_1_10_3", "core-file": "generated_dataset_00500_1_10_3"};31.1978359222412;[None] 
45;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_10_4", "test-file": "generated_dataset_50000_1_10_4", "core-file": "generated_dataset_00500_1_10_4"};25.4080460071564;[lambda x: x['F1'] > 0.52133,[None],[lambda x: x['F5'] == 'C',[None],[lambda x: x['F4'] == 'Y',[None],[None]]]] 
46;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_50_1", "test-file": "generated_dataset_50000_1_50_1", "core-file": "generated_dataset_00500_1_50_1"};27.6591649055481;[lambda x: x['F2'] > 0.19948,[lambda x: x['F3'] > 0,[None],[None]],[lambda x: x['F5'] == 'D',[None],[lambda x: x['F3'] > 0,[None],[lambda x: x['F2'] > 0.71621,[None],[None]]]]] 
47;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_50_2", "test-file": "generated_dataset_50000_1_50_2", "core-file": "generated_dataset_00500_1_50_2"};22.6830711364746;[lambda x: x['F0'] > 0.41023,[None],[lambda x: x['F3'] > 0,[lambda x: x['F4'] == 'Z',[None],[None]],[None]]] 
48;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_50_3", "test-file": "generated_dataset_50000_1_50_3", "core-file": "generated_dataset_00500_1_50_3"};27.61785197258;[lambda x: x['F5'] == 'C',[None],[None]] 
49;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_50_4", "test-file": "generated_dataset_50000_1_50_4", "core-file": "generated_dataset_00500_1_50_4"};31.3608319759369;[None] 
50;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_80_1", "test-file": "generated_dataset_50000_1_80_1", "core-file": "generated_dataset_00500_1_80_1"};28.8857438564301;[lambda x: x['F5'] == 'E',[lambda x: x['F2'] > 0.33149,[lambda x: x['F4'] == 'X',[lambda x: x['F5'] == 'A',[None],[None]],[None]],[None]],[lambda x: x['F4'] == 'X',[lambda x: x['F2'] > 0.27903,[None],[None]],[None]]] 
51;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_80_2", "test-file": "generated_dataset_50000_1_80_2", "core-file": "generated_dataset_00500_1_80_2"};28.2317910194397;[lambda x: x['F5'] == 'B',[lambda x: x['F0'] > 0.16179,[None],[lambda x: x['F4'] == 'X',[None],[None]]],[None]] 
52;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_80_3", "test-file": "generated_dataset_50000_1_80_3", "core-file": "generated_dataset_00500_1_80_3"};23.1894979476929;[lambda x: x['F5'] == 'B',[lambda x: x['F4'] == 'X',[lambda x: x['F2'] > 0.86732,[None],[None]],[lambda x: x['F3'] > 0,[lambda x: x['F5'] == 'C',[None],[None]],[None]]],[lambda x: x['F4'] == 'X',[None],[lambda x: x['F3'] > 0,[None],[None]]]] 
53;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_00500_1_80_4", "test-file": "generated_dataset_50000_1_80_4", "core-file": "generated_dataset_00500_1_80_4"};24.4149119853973;[lambda x: x['F2'] > 0.47216,[lambda x: x['F4'] == 'Y',[None],[None]],[lambda x: x['F5'] == 'C',[None],[None]]] 
54;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_10_1", "test-file": "generated_dataset_50000_1_10_1", "core-file": "generated_dataset_01000_1_10_1"};47.3997461795807;[lambda x: x['F4'] == 'X',[lambda x: x['F1'] > 0.196,[None],[None]],[None]] 
55;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_10_2", "test-file": "generated_dataset_50000_1_10_2", "core-file": "generated_dataset_01000_1_10_2"};39.1849279403687;[lambda x: x['F4'] == 'X',[lambda x: x['F1'] > 0.67003,[lambda x: x['F2'] > 0.22977,[lambda x: x['F1'] > 0.32884,[None],[None]],[None]],[None]],[lambda x: x['F1'] > 0.3802,[lambda x: x['F5'] == 'E',[None],[None]],[None]]] 
56;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_10_3", "test-file": "generated_dataset_50000_1_10_3", "core-file": "generated_dataset_01000_1_10_3"};80.8314669132233;[lambda x: x['F0'] > 0.48344,[None],[None]] 
57;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_10_4", "test-file": "generated_dataset_50000_1_10_4", "core-file": "generated_dataset_01000_1_10_4"};45.0869188308716;[lambda x: x['F1'] > 0.45784,[None],[lambda x: x['F5'] == 'C',[lambda x: x['F4'] == 'Z',[None],[lambda x: x['F1'] > 0.86737,[None],[None]]],[lambda x: x['F2'] > 0.48217,[None],[None]]]] 
58;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_50_1", "test-file": "generated_dataset_50000_1_50_1", "core-file": "generated_dataset_01000_1_50_1"};40.9105031490326;[lambda x: x['F5'] == 'D',[lambda x: x['F2'] > 0.19948,[lambda x: x['F3'] > 0,[None],[lambda x: x['F2'] > 0.09611,[None],[None]]],[lambda x: x['F3'] > 0,[lambda x: x['F2'] > 0.77104,[None],[None]],[lambda x: x['F2'] > 0.77154,[None],[None]]]],[lambda x: x['F3'] > 0,[lambda x: x['F2'] > 0.29137,[None],[None]],[None]]] 
59;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_50_2", "test-file": "generated_dataset_50000_1_50_2", "core-file": "generated_dataset_01000_1_50_2"};39.8559651374817;[lambda x: x['F0'] > 0.45667,[lambda x: x['F3'] > 0,[lambda x: x['F4'] == 'X',[lambda x: x['F1'] > 0.15398,[None],[None]],[lambda x: x['F1'] > 0.4661,[None],[None]]],[lambda x: x['F4'] == 'Z',[None],[None]]],[lambda x: x['F3'] > 0,[lambda x: x['F4'] == 'Z',[None],[None]],[lambda x: x['F2'] > 0.68296,[None],[None]]]] 
60;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_50_3", "test-file": "generated_dataset_50000_1_50_3", "core-file": "generated_dataset_01000_1_50_3"};62.5700891017914;[lambda x: x['F5'] == 'C',[None],[None]] 
61;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_50_4", "test-file": "generated_dataset_50000_1_50_4", "core-file": "generated_dataset_01000_1_50_4"};66.3494601249695;[lambda x: x['F5'] == 'C',[None],[None]] 
62;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_80_1", "test-file": "generated_dataset_50000_1_80_1", "core-file": "generated_dataset_01000_1_80_1"};38.2843999862671;[lambda x: x['F2'] > 0.28789,[lambda x: x['F5'] == 'A',[lambda x: x['F4'] == 'X',[None],[lambda x: x['F5'] == 'E',[None],[None]]],[None]],[lambda x: x['F4'] == 'X',[lambda x: x['F0'] > 0.28482,[lambda x: x['F5'] == 'E',[None],[None]],[None]],[lambda x: x['F5'] == 'E',[None],[lambda x: x['F2'] > 0.72475,[None],[None]]]]] 
63;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_80_2", "test-file": "generated_dataset_50000_1_80_2", "core-file": "generated_dataset_01000_1_80_2"};41.998349905014;[lambda x: x['F5'] == 'B',[lambda x: x['F4'] == 'X',[lambda x: x['F0'] > 0.63611,[None],[lambda x: x['F2'] > 0.18888,[None],[None]]],[lambda x: x['F5'] == 'A',[None],[lambda x: x['F0'] > 0.6315,[None],[None]]]],[lambda x: x['F0'] > 0.6694,[None],[lambda x: x['F4'] == 'X',[lambda x: x['F2'] > 0.31734,[None],[None]],[None]]]] 
64;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_80_3", "test-file": "generated_dataset_50000_1_80_3", "core-file": "generated_dataset_01000_1_80_3"};38.2984619140625;[lambda x: x['F3'] > 0,[lambda x: x['F2'] > 0.88487,[lambda x: x['F5'] == 'B',[lambda x: x['F4'] == 'X',[None],[None]],[lambda x: x['F4'] == 'X',[None],[None]]],[lambda x: x['F4'] == 'X',[None],[None]]],[lambda x: x['F4'] == 'X',[lambda x: x['F5'] == 'B',[lambda x: x['F2'] > 0.86375,[None],[None]],[None]],[None]]] 
65;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_80_4", "test-file": "generated_dataset_50000_1_80_4", "core-file": "generated_dataset_01000_1_80_4"};36.7123398780823;[lambda x: x['F2'] > 0.5577,[lambda x: x['F4'] == 'Y',[lambda x: x['F2'] > 0.31018,[None],[None]],[lambda x: x['F2'] > 0.32409,[None],[None]]],[lambda x: x['F5'] == 'C',[lambda x: x['F0'] > 0.94448,[None],[None]],[None]]] 
66;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_10_1", "test-file": "generated_dataset_50000_1_10_1", "core-file": "generated_dataset_02000_1_10_1"};138.308667898178;[lambda x: x['F4'] == 'X',[lambda x: x['F1'] > 0.19798,[None],[None]],[None]] 
67;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_10_2", "test-file": "generated_dataset_50000_1_10_2", "core-file": "generated_dataset_02000_1_10_2"};86.2597420215607;[lambda x: x['F4'] == 'X',[lambda x: x['F1'] > 0.6616,[lambda x: x['F2'] > 0.23463,[lambda x: x['F1'] > 0.31842,[None],[None]],[None]],[None]],[lambda x: x['F1'] > 0.31623,[lambda x: x['F5'] == 'E',[None],[None]],[lambda x: x['F2'] > 0.18762,[lambda x: x['F1'] > 0.60815,[None],[None]],[lambda x: x['F3'] > 0,[None],[None]]]]] 
68;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_10_3", "test-file": "generated_dataset_50000_1_10_3", "core-file": "generated_dataset_02000_1_10_3"};292.945927143097;[None] 
69;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_10_4", "test-file": "generated_dataset_50000_1_10_4", "core-file": "generated_dataset_02000_1_10_4"};109.692802906036;[lambda x: x['F1'] > 0.45136,[lambda x: x['F4'] == 'Y',[None],[lambda x: x['F5'] == 'C',[None],[None]]],[lambda x: x['F5'] == 'C',[None],[None]]] 
70;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_50_1", "test-file": "generated_dataset_50000_1_50_1", "core-file": "generated_dataset_02000_1_50_1"};112.998618125916;[lambda x: x['F5'] == 'D',[lambda x: x['F3'] > 0,[lambda x: x['F2'] > 0.88758,[None],[lambda x: x['F5'] == 'A',[None],[None]]],[None]],[lambda x: x['F3'] > 0,[lambda x: x['F2'] > 0.41562,[None],[None]],[None]]] 
71;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_50_2", "test-file": "generated_dataset_50000_1_50_2", "core-file": "generated_dataset_02000_1_50_2"};85.2188749313354;[lambda x: x['F0'] > 0.5101,[lambda x: x['F3'] > 0,[lambda x: x['F4'] == 'Z',[lambda x: x['F4'] == 'X',[None],[None]],[lambda x: x['F1'] > 0.16536,[None],[None]]],[lambda x: x['F4'] == 'Z',[None],[None]]],[lambda x: x['F3'] > 0,[lambda x: x['F4'] == 'Z',[None],[lambda x: x['F1'] > 0.3204,[None],[None]]],[lambda x: x['F2'] > 0.77703,[lambda x: x['F1'] > 0.22726,[None],[None]],[None]]]] 
72;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_50_3", "test-file": "generated_dataset_50000_1_50_3", "core-file": "generated_dataset_02000_1_50_3"};198.188719987869;[lambda x: x['F5'] == 'C',[None],[lambda x: x['F4'] == 'Y',[None],[None]]] 
73;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_50_4", "test-file": "generated_dataset_50000_1_50_4", "core-file": "generated_dataset_02000_1_50_4"};189.424684047699;[lambda x: x['F5'] == 'C',[lambda x: x['F0'] > 0.07235,[lambda x: x['F4'] == 'X',[lambda x: x['F1'] > 0.68142,[None],[None]],[None]],[None]],[lambda x: x['F4'] == 'Y',[lambda x: x['F0'] > 0.24058,[lambda x: x['F4'] == 'Z',[None],[None]],[None]],[None]]] 
