id;settings;time;results 
10;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_50_2", "test-file": "generated_dataset_05000_1_50_2", "core-file": "generated_dataset_05000_1_50_2"};0.389723062515259;[lambda x: x['F3'] > 0,[lambda x: x['F1'] > 0.48501,[lambda x: x['F4'] == 'Y',[None],[None]],[lambda x: x['F4'] == 'Y',[None],[None]]],[lambda x: x['F1'] > 0.4976,[lambda x: x['F2'] > 0.16376,[None],[lambda x: x['F4'] == 'Y',[None],[None]]],[lambda x: x['F4'] == 'Y',[lambda x: x['F2'] > 0.15058,[None],[None]],[None]]]] 
11;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 31, "max-depth": 5, "file": "generated_dataset_05000_1_50_2", "test-file": "generated_dataset_05000_1_50_2", "core-file": "generated_dataset_05000_1_50_2"};0.369323015213013;[lambda x: x['F3'] > 0,[lambda x: x['F1'] > 0.48501,[lambda x: x['F4'] == 'Y',[None],[None]],[lambda x: x['F4'] == 'Y',[None],[None]]],[lambda x: x['F1'] > 0.4976,[lambda x: x['F2'] > 0.16376,[None],[lambda x: x['F4'] == 'Y',[None],[None]]],[lambda x: x['F4'] == 'Y',[lambda x: x['F2'] > 0.15058,[None],[None]],[None]]]] 
12;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 3, "max-depth": 2, "file": "generated_dataset_05000_1_50_3", "test-file": "generated_dataset_05000_1_50_3", "core-file": "generated_dataset_05000_1_50_3"};0.513227939605713;[lambda x: x['F5'] == 'B',[lambda x: x['F5'] == 'D',[None],[None]],[lambda x: x['F4'] == 'X',[None],[None]]] 
13;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 7, "max-depth": 3, "file": "generated_dataset_05000_1_50_3", "test-file": "generated_dataset_05000_1_50_3", "core-file": "generated_dataset_05000_1_50_3"};0.304969072341919;[lambda x: x['F5'] == 'B',[lambda x: x['F5'] == 'D',[lambda x: x['F3'] > 0,[None],[None]],[lambda x: x['F3'] > 0,[None],[None]]],[lambda x: x['F4'] == 'X',[lambda x: x['F4'] == 'Y',[None],[None]],[lambda x: x['F3'] > 0,[None],[None]]]] 
14;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_50_3", "test-file": "generated_dataset_05000_1_50_3", "core-file": "generated_dataset_05000_1_50_3"};0.342491865158081;[lambda x: x['F5'] == 'B',[lambda x: x['F5'] == 'D',[lambda x: x['F3'] > 0,[lambda x: x['F4'] == 'Z',[None],[None]],[None]],[lambda x: x['F3'] > 0,[lambda x: x['F4'] == 'Z',[None],[None]],[None]]],[lambda x: x['F4'] == 'X',[lambda x: x['F4'] == 'Y',[lambda x: x['F3'] > 0,[None],[None]],[lambda x: x['F0'] > 0.91981,[None],[None]]],[lambda x: x['F3'] > 0,[None],[None]]]] 
15;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 31, "max-depth": 5, "file": "generated_dataset_05000_1_50_3", "test-file": "generated_dataset_05000_1_50_3", "core-file": "generated_dataset_05000_1_50_3"};0.397387981414795;[lambda x: x['F5'] == 'B',[lambda x: x['F5'] == 'D',[lambda x: x['F3'] > 0,[lambda x: x['F4'] == 'Z',[None],[None]],[None]],[lambda x: x['F3'] > 0,[lambda x: x['F4'] == 'Z',[None],[None]],[None]]],[lambda x: x['F4'] == 'X',[lambda x: x['F4'] == 'Y',[lambda x: x['F3'] > 0,[None],[None]],[lambda x: x['F0'] > 0.91981,[None],[None]]],[lambda x: x['F3'] > 0,[None],[None]]]] 
16;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 3, "max-depth": 2, "file": "generated_dataset_05000_1_50_4", "test-file": "generated_dataset_05000_1_50_4", "core-file": "generated_dataset_05000_1_50_4"};0.331999063491821;[lambda x: x['F2'] > 0.70941,[lambda x: x['F1'] > 0.05521,[None],[None]],[lambda x: x['F1'] > 0.84374,[None],[None]]] 
17;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 7, "max-depth": 3, "file": "generated_dataset_05000_1_50_4", "test-file": "generated_dataset_05000_1_50_4", "core-file": "generated_dataset_05000_1_50_4"};0.334109783172607;[lambda x: x['F2'] > 0.70941,[lambda x: x['F1'] > 0.05521,[None],[lambda x: x['F1'] > 0.17951,[None],[None]]],[lambda x: x['F1'] > 0.84374,[None],[None]]] 
18;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_50_4", "test-file": "generated_dataset_05000_1_50_4", "core-file": "generated_dataset_05000_1_50_4"};0.324506044387817;[lambda x: x['F2'] > 0.70941,[lambda x: x['F1'] > 0.05521,[None],[lambda x: x['F1'] > 0.17951,[None],[None]]],[lambda x: x['F1'] > 0.84374,[None],[None]]] 
19;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 31, "max-depth": 5, "file": "generated_dataset_05000_1_50_4", "test-file": "generated_dataset_05000_1_50_4", "core-file": "generated_dataset_05000_1_50_4"};0.348423004150391;[lambda x: x['F2'] > 0.70941,[lambda x: x['F1'] > 0.05521,[None],[lambda x: x['F1'] > 0.17951,[None],[None]]],[lambda x: x['F1'] > 0.84374,[None],[None]]] 
20;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 3, "max-depth": 2, "file": "generated_dataset_05000_2_50_0", "test-file": "generated_dataset_05000_2_50_0", "core-file": "generated_dataset_05000_2_50_0"};0.526270866394043;[lambda x: x['F2'] > 0.71702,[lambda x: x['F9'] > 0,[None],[None]],[lambda x: x['F9'] > 0,[None],[None]]] 
21;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 7, "max-depth": 3, "file": "generated_dataset_05000_2_50_0", "test-file": "generated_dataset_05000_2_50_0", "core-file": "generated_dataset_05000_2_50_0"};0.352476119995117;[lambda x: x['F2'] > 0.71702,[lambda x: x['F9'] > 0,[lambda x: x['F10'] == 'Z',[None],[None]],[lambda x: x['F1'] > 0.41409,[None],[None]]],[lambda x: x['F9'] > 0,[None],[lambda x: x['F1'] > 0.4165,[None],[None]]]] 
22;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_2_50_0", "test-file": "generated_dataset_05000_2_50_0", "core-file": "generated_dataset_05000_2_50_0"};0.391077041625977;[lambda x: x['F2'] > 0.71702,[lambda x: x['F9'] > 0,[lambda x: x['F10'] == 'Z',[lambda x: x['F11'] == 'A',[None],[None]],[None]],[lambda x: x['F1'] > 0.41409,[lambda x: x['F3'] > 0,[None],[None]],[lambda x: x['F3'] > 0,[None],[None]]]],[lambda x: x['F9'] > 0,[None],[lambda x: x['F1'] > 0.4165,[None],[lambda x: x['F3'] > 0,[None],[None]]]]] 
23;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 31, "max-depth": 5, "file": "generated_dataset_05000_2_50_0", "test-file": "generated_dataset_05000_2_50_0", "core-file": "generated_dataset_05000_2_50_0"};0.508623123168945;[lambda x: x['F2'] > 0.71702,[lambda x: x['F9'] > 0,[lambda x: x['F10'] == 'Z',[lambda x: x['F11'] == 'A',[lambda x: x['F2'] > 0.55707,[None],[None]],[lambda x: x['F2'] > 0.46773,[None],[None]]],[None]],[lambda x: x['F1'] > 0.41409,[lambda x: x['F3'] > 0,[None],[None]],[lambda x: x['F3'] > 0,[None],[None]]]],[lambda x: x['F9'] > 0,[None],[lambda x: x['F1'] > 0.4165,[None],[lambda x: x['F3'] > 0,[None],[None]]]]] 
24;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 3, "max-depth": 2, "file": "generated_dataset_05000_2_50_1", "test-file": "generated_dataset_05000_2_50_1", "core-file": "generated_dataset_05000_2_50_1"};0.404539108276367;[lambda x: x['F1'] > 0.3591,[lambda x: x['F4'] == 'Y',[None],[None]],[lambda x: x['F1'] > 0.7383,[None],[None]]] 
25;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 7, "max-depth": 3, "file": "generated_dataset_05000_2_50_1", "test-file": "generated_dataset_05000_2_50_1", "core-file": "generated_dataset_05000_2_50_1"};0.375998973846436;[lambda x: x['F1'] > 0.3591,[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.08834,[None],[None]],[None]],[lambda x: x['F1'] > 0.7383,[None],[None]]] 
26;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_2_50_1", "test-file": "generated_dataset_05000_2_50_1", "core-file": "generated_dataset_05000_2_50_1"};0.386765003204346;[lambda x: x['F1'] > 0.3591,[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.08834,[lambda x: x['F7'] > 0.59535,[None],[None]],[None]],[None]],[lambda x: x['F1'] > 0.7383,[None],[None]]] 
27;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 31, "max-depth": 5, "file": "generated_dataset_05000_2_50_1", "test-file": "generated_dataset_05000_2_50_1", "core-file": "generated_dataset_05000_2_50_1"};0.846976041793823;[lambda x: x['F1'] > 0.3591,[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.08834,[lambda x: x['F7'] > 0.59535,[None],[lambda x: x['F7'] > 0.89332,[None],[None]]],[None]],[None]],[lambda x: x['F1'] > 0.7383,[None],[None]]] 
28;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 3, "max-depth": 2, "file": "generated_dataset_05000_2_50_2", "test-file": "generated_dataset_05000_2_50_2", "core-file": "generated_dataset_05000_2_50_2"};0.416244983673096;[lambda x: x['F4'] == 'X',[lambda x: x['F3'] > 0,[None],[None]],[lambda x: x['F6'] > 0.2848,[None],[None]]] 
29;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 7, "max-depth": 3, "file": "generated_dataset_05000_2_50_2", "test-file": "generated_dataset_05000_2_50_2", "core-file": "generated_dataset_05000_2_50_2"};0.442284107208252;[lambda x: x['F4'] == 'X',[lambda x: x['F3'] > 0,[lambda x: x['F5'] == 'C',[None],[None]],[None]],[lambda x: x['F6'] > 0.2848,[lambda x: x['F5'] == 'C',[None],[None]],[lambda x: x['F3'] > 0,[None],[None]]]] 
30;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_2_50_2", "test-file": "generated_dataset_05000_2_50_2", "core-file": "generated_dataset_05000_2_50_2"};0.466799974441528;[lambda x: x['F4'] == 'X',[lambda x: x['F3'] > 0,[lambda x: x['F5'] == 'C',[None],[None]],[None]],[lambda x: x['F6'] > 0.2848,[lambda x: x['F5'] == 'C',[None],[None]],[lambda x: x['F3'] > 0,[lambda x: x['F0'] > 0.14236,[None],[None]],[lambda x: x['F10'] == 'Y',[None],[None]]]]] 
31;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 31, "max-depth": 5, "file": "generated_dataset_05000_2_50_2", "test-file": "generated_dataset_05000_2_50_2", "core-file": "generated_dataset_05000_2_50_2"};0.471188068389893;[lambda x: x['F4'] == 'X',[lambda x: x['F3'] > 0,[lambda x: x['F5'] == 'C',[None],[None]],[None]],[lambda x: x['F6'] > 0.2848,[lambda x: x['F5'] == 'C',[None],[None]],[lambda x: x['F3'] > 0,[lambda x: x['F0'] > 0.14236,[lambda x: x['F5'] == 'C',[None],[None]],[None]],[lambda x: x['F10'] == 'Y',[None],[lambda x: x['F5'] == 'C',[None],[None]]]]]] 
32;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 3, "max-depth": 2, "file": "generated_dataset_05000_2_50_3", "test-file": "generated_dataset_05000_2_50_3", "core-file": "generated_dataset_05000_2_50_3"};0.408289909362793;[lambda x: x['F6'] > 0.28216,[lambda x: x['F5'] == 'E',[None],[None]],[lambda x: x['F4'] == 'Z',[None],[None]]] 
33;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 7, "max-depth": 3, "file": "generated_dataset_05000_2_50_3", "test-file": "generated_dataset_05000_2_50_3", "core-file": "generated_dataset_05000_2_50_3"};0.400055885314941;[lambda x: x['F6'] > 0.28216,[lambda x: x['F5'] == 'E',[None],[None]],[lambda x: x['F4'] == 'Z',[lambda x: x['F5'] == 'C',[None],[None]],[None]]] 
34;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_2_50_3", "test-file": "generated_dataset_05000_2_50_3", "core-file": "generated_dataset_05000_2_50_3"};0.445534944534302;[lambda x: x['F6'] > 0.28216,[lambda x: x['F5'] == 'E',[None],[None]],[lambda x: x['F4'] == 'Z',[lambda x: x['F5'] == 'C',[None],[None]],[None]]] 
35;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 31, "max-depth": 5, "file": "generated_dataset_05000_2_50_3", "test-file": "generated_dataset_05000_2_50_3", "core-file": "generated_dataset_05000_2_50_3"};0.561682939529419;[lambda x: x['F6'] > 0.28216,[lambda x: x['F5'] == 'E',[None],[None]],[lambda x: x['F4'] == 'Z',[lambda x: x['F5'] == 'C',[None],[None]],[None]]] 
36;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 3, "max-depth": 2, "file": "generated_dataset_05000_2_50_4", "test-file": "generated_dataset_05000_2_50_4", "core-file": "generated_dataset_05000_2_50_4"};0.578516960144043;[lambda x: x['F10'] == 'X',[lambda x: x['F5'] == 'E',[None],[None]],[lambda x: x['F6'] > 0.55432,[None],[None]]] 
37;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 7, "max-depth": 3, "file": "generated_dataset_05000_2_50_4", "test-file": "generated_dataset_05000_2_50_4", "core-file": "generated_dataset_05000_2_50_4"};0.806461095809937;[lambda x: x['F10'] == 'X',[lambda x: x['F5'] == 'E',[lambda x: x['F0'] > 0.13417,[None],[None]],[lambda x: x['F2'] > 0.60842,[None],[None]]],[lambda x: x['F6'] > 0.55432,[lambda x: x['F5'] == 'E',[None],[None]],[None]]] 
38;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_2_50_4", "test-file": "generated_dataset_05000_2_50_4", "core-file": "generated_dataset_05000_2_50_4"};0.439800024032593;[lambda x: x['F10'] == 'X',[lambda x: x['F5'] == 'E',[lambda x: x['F0'] > 0.13417,[lambda x: x['F6'] > 0.57218,[None],[None]],[lambda x: x['F6'] > 0.57804,[None],[None]]],[lambda x: x['F2'] > 0.60842,[lambda x: x['F11'] == 'B',[None],[None]],[None]]],[lambda x: x['F6'] > 0.55432,[lambda x: x['F5'] == 'E',[None],[None]],[None]]] 
39;{"hyper-tune": "0", "cost-complexity": 0, "max-num-nodes": 31, "max-depth": 5, "file": "generated_dataset_05000_2_50_4", "test-file": "generated_dataset_05000_2_50_4", "core-file": "generated_dataset_05000_2_50_4"};0.507688045501709;[lambda x: x['F10'] == 'X',[lambda x: x['F5'] == 'E',[lambda x: x['F0'] > 0.13417,[lambda x: x['F6'] > 0.57218,[None],[None]],[lambda x: x['F6'] > 0.57804,[None],[None]]],[lambda x: x['F2'] > 0.60842,[lambda x: x['F11'] == 'B',[None],[None]],[None]]],[lambda x: x['F6'] > 0.55432,[lambda x: x['F5'] == 'E',[None],[None]],[None]]]
